# data last user frame sfdCycle
11 0 0 9 800
12 0 0 9 800
13 0 0 9 800
14 0 0 9 800
15 0 0 9 800
16 0 0 9 800
17 0 0 9 800
18 0 0 9 800
19 0 0 9 800
1A 0 0 9 800
1B 0 0 9 800
1C 0 0 9 800
1D 0 0 9 800
1E 0 0 9 800
1F 0 0 9 800
20 0 0 9 800
21 0 0 9 800
22 0 0 9 800
23 0 0 9 800
24 0 0 9 800
25 0 0 9 800
26 0 0 9 800
27 0 0 9 800
28 0 0 9 800
29 0 0 9 800
2A 0 0 9 800
2B 0 0 9 800
2C 0 0 9 800
2D 0 0 9 800
2E 0 0 9 800
2F 0 0 9 800
30 0 0 9 800
31 0 0 9 800
32 0 0 9 800
33 0 0 9 800
34 0 0 9 800
35 0 0 9 800
36 0 0 9 800
37 0 0 9 800
38 0 0 9 800
39 0 0 9 800
3A 0 0 9 800
3B 0 0 9 800
3C 0 0 9 800
3D 0 0 9 800
3E 0 0 9 800
3F 0 0 9 800
40 0 0 9 800
41 0 0 9 800
42 0 0 9 800
43 0 0 9 800
44 0 0 9 800
45 0 0 9 800
46 0 0 9 800
47 0 0 9 800
48 0 0 9 800
49 0 0 9 800
4A 0 0 9 800
4B 0 0 9 800
4C 0 0 9 800
4D 0 0 9 800
4E 0 0 9 800
4F 0 0 9 800
50 0 0 9 800
51 0 0 9 800
52 0 0 9 800
53 0 0 9 800
54 0 0 9 800
55 0 0 9 800
56 0 0 9 800
57 0 0 9 800
58 0 0 9 800
59 0 0 9 800
5A 0 0 9 800
5B 0 0 9 800
5C 0 0 9 800
5D 0 0 9 800
5E 0 0 9 800
5F 0 0 9 800
60 0 0 9 800
61 0 0 9 800
62 0 0 9 800
63 0 0 9 800
64 0 0 9 800
65 0 0 9 800
66 0 0 9 800
67 0 0 9 800
68 0 0 9 800
69 0 0 9 800
6A 0 0 9 800
6B 0 0 9 800
6C 0 0 9 800
6D 0 0 9 800
6E 0 0 9 800
6F 0 0 9 800
70 0 0 9 800
71 0 0 9 800
72 0 0 9 800
73 0 0 9 800
74 0 0 9 800
75 0 0 9 800
76 0 0 9 800
77 0 0 9 800
78 0 0 9 800
79 0 0 9 800
7A 0 0 9 800
7B 0 0 9 800
7C 0 0 9 800
7D 0 0 9 800
7E 0 0 9 800
7F 0 0 9 800
80 0 0 9 800
81 0 0 9 800
82 0 0 9 800
83 0 0 9 800
84 0 0 9 800
85 0 0 9 800
86 0 0 9 800
87 0 0 9 800
88 0 0 9 800
89 0 0 9 800
8A 0 0 9 800
8B 0 0 9 800
8C 0 0 9 800
8D 0 0 9 800
8E 0 0 9 800
8F 0 0 9 800
90 0 0 9 800
91 0 0 9 800
92 0 0 9 800
93 0 0 9 800
94 0 0 9 800
95 0 0 9 800
96 0 0 9 800
97 0 0 9 800
98 0 0 9 800
99 0 0 9 800
9A 0 0 9 800
9B 0 0 9 800
9C 0 0 9 800
9D 0 0 9 800
9E 0 0 9 800
9F 0 0 9 800
A0 0 0 9 800
A1 0 0 9 800
A2 0 0 9 800
A3 0 0 9 800
A4 0 0 9 800
A5 0 0 9 800
A6 0 0 9 800
A7 0 0 9 800
A8 0 0 9 800
A9 0 0 9 800
AA 0 0 9 800
AB 0 0 9 800
AC 0 0 9 800
AD 0 0 9 800
AE 0 0 9 800
AF 0 0 9 800
B0 0 0 9 800
B1 0 0 9 800
B2 0 0 9 800
B3 0 0 9 800
B4 0 0 9 800
B5 0 0 9 800
B6 0 0 9 800
B7 0 0 9 800
B8 0 0 9 800
B9 0 0 9 800
BA 0 0 9 800
BB 0 0 9 800
BC 0 0 9 800
BD 0 0 9 800
BE 0 0 9 800
BF 0 0 9 800
C0 0 0 9 800
C1 0 0 9 800
C2 0 0 9 800
C3 0 0 9 800
C4 0 0 9 800
C5 0 0 9 800
C6 0 0 9 800
C7 0 0 9 800
C8 0 0 9 800
C9 0 0 9 800
CA 0 0 9 800
CB 0 0 9 800
CC 0 0 9 800
CD 0 0 9 800
CE 0 0 9 800
CF 0 0 9 800
D0 0 0 9 800
D1 0 0 9 800
D2 0 0 9 800
D3 0 0 9 800
D4 0 0 9 800
D5 0 0 9 800
D6 0 0 9 800
D7 0 0 9 800
D8 0 0 9 800
D9 0 0 9 800
DA 0 0 9 800
DB 0 0 9 800
DC 0 0 9 800
DD 0 0 9 800
DE 0 0 9 800
DF 0 0 9 800
E0 0 0 9 800
E1 0 0 9 800
E2 0 0 9 800
E3 0 0 9 800
E4 0 0 9 800
E5 0 0 9 800
E6 0 0 9 800
E7 0 0 9 800
E8 0 0 9 800
E9 0 0 9 800
EA 0 0 9 800
EB 0 0 9 800
EC 0 0 9 800
ED 0 0 9 800
EE 0 0 9 800
EF 0 0 9 800
F0 0 0 9 800
F1 0 0 9 800
F2 0 0 9 800
F3 0 0 9 800
F4 0 0 9 800
F5 0 0 9 800
F6 0 0 9 800
F7 0 0 9 800
F8 0 0 9 800
F9 0 0 9 800
FA 0 0 9 800
00 0 0 9 800
01 0 0 9 800
02 0 0 9 800
03 0 0 9 800
04 0 0 9 800
05 0 0 9 800
06 0 0 9 800
07 0 0 9 800
08 0 0 9 800
09 0 0 9 800
0A 0 0 9 800
0B 0 0 9 800
0C 0 0 9 800
0D 0 0 9 800
0E 0 0 9 800
0F 0 0 9 800
10 0 0 9 800
11 0 0 9 800
12 0 0 9 800
13 0 0 9 800
14 0 0 9 800
15 0 0 9 800
16 0 0 9 800
17 0 0 9 800
18 0 0 9 800
19 0 0 9 800
1A 0 0 9 800
1B 0 0 9 800
1C 0 0 9 800
1D 0 0 9 800
1E 0 0 9 800
1F 0 0 9 800
20 0 0 9 800
21 0 0 9 800
22 0 0 9 800
23 0 0 9 800
24 0 0 9 800
25 0 0 9 800
26 0 0 9 800
27 0 0 9 800
28 0 0 9 800
29 0 0 9 800
2A 0 0 9 800
2B 0 0 9 800
2C 0 0 9 800
2D 0 0 9 800
2E 0 0 9 800
2F 0 0 9 800
30 0 0 9 800
31 0 0 9 800
32 0 0 9 800
33 0 0 9 800
34 0 0 9 800
35 0 0 9 800
36 0 0 9 800
37 0 0 9 800
38 0 0 9 800
39 0 0 9 800
3A 0 0 9 800
3B 0 0 9 800
3C 0 0 9 800
3D 0 0 9 800
3E 0 0 9 800
3F 0 0 9 800
40 0 0 9 800
41 0 0 9 800
42 0 0 9 800
43 0 0 9 800
44 0 0 9 800
45 0 0 9 800
46 0 0 9 800
47 0 0 9 800
48 0 0 9 800
49 0 0 9 800
4A 0 0 9 800
4B 0 0 9 800
4C 0 0 9 800
4D 0 0 9 800
4E 0 0 9 800
4F 0 0 9 800
50 0 0 9 800
51 0 0 9 800
52 0 0 9 800
53 0 0 9 800
54 0 0 9 800
55 0 0 9 800
56 0 0 9 800
57 0 0 9 800
58 0 0 9 800
59 0 0 9 800
5A 0 0 9 800
5B 0 0 9 800
5C 0 0 9 800
5D 0 0 9 800
5E 0 0 9 800
5F 0 0 9 800
60 0 0 9 800
61 0 0 9 800
62 0 0 9 800
63 0 0 9 800
64 0 0 9 800
65 0 0 9 800
66 0 0 9 800
67 0 0 9 800
68 0 0 9 800
69 0 0 9 800
6A 0 0 9 800
6B 0 0 9 800
6C 0 0 9 800
6D 0 0 9 800
6E 0 0 9 800
6F 0 0 9 800
70 0 0 9 800
71 0 0 9 800
72 0 0 9 800
73 0 0 9 800
74 0 0 9 800
75 0 0 9 800
76 0 0 9 800
77 0 0 9 800
78 0 0 9 800
79 0 0 9 800
7A 0 0 9 800
7B 0 0 9 800
7C 0 0 9 800
7D 0 0 9 800
7E 0 0 9 800
7F 0 0 9 800
80 0 0 9 800
81 0 0 9 800
82 0 0 9 800
83 0 0 9 800
84 0 0 9 800
85 0 0 9 800
86 0 0 9 800
87 0 0 9 800
88 0 0 9 800
89 0 0 9 800
8A 0 0 9 800
8B 0 0 9 800
8C 0 0 9 800
8D 0 0 9 800
8E 0 0 9 800
8F 0 0 9 800
90 0 0 9 800
91 0 0 9 800
92 0 0 9 800
93 0 0 9 800
94 0 0 9 800
95 0 0 9 800
96 0 0 9 800
97 0 0 9 800
98 0 0 9 800
99 0 0 9 800
9A 0 0 9 800
9B 0 0 9 800
9C 0 0 9 800
9D 0 0 9 800
9E 0 0 9 800
9F 0 0 9 800
A0 0 0 9 800
A1 0 0 9 800
A2 0 0 9 800
A3 0 0 9 800
A4 0 0 9 800
A5 0 0 9 800
A6 0 0 9 800
A7 0 0 9 800
A8 0 0 9 800
A9 0 0 9 800
AA 0 0 9 800
AB 0 0 9 800
AC 0 0 9 800
AD 0 0 9 800
AE 0 0 9 800
AF 0 0 9 800
B0 0 0 9 800
B1 0 0 9 800
B2 0 0 9 800
B3 0 0 9 800
B4 0 0 9 800
B5 0 0 9 800
B6 0 0 9 800
B7 0 0 9 800
B8 0 0 9 800
B9 0 0 9 800
BA 0 0 9 800
BB 0 0 9 800
BC 0 0 9 800
BD 0 0 9 800
BE 0 0 9 800
BF 0 0 9 800
C0 0 0 9 800
C1 0 0 9 800
C2 0 0 9 800
C3 0 0 9 800
C4 0 0 9 800
C5 0 0 9 800
C6 0 0 9 800
C7 0 0 9 800
C8 0 0 9 800
C9 0 0 9 800
CA 0 0 9 800
CB 0 0 9 800
CC 0 0 9 800
CD 0 0 9 800
CE 0 0 9 800
CF 0 0 9 800
D0 0 0 9 800
D1 0 0 9 800
D2 0 0 9 800
D3 0 0 9 800
D4 0 0 9 800
D5 0 0 9 800
D6 0 0 9 800
D7 0 0 9 800
D8 0 0 9 800
D9 0 0 9 800
DA 0 0 9 800
DB 0 0 9 800
DC 0 0 9 800
DD 0 0 9 800
DE 0 0 9 800
DF 0 0 9 800
E0 0 0 9 800
E1 0 0 9 800
E2 0 0 9 800
E3 0 0 9 800
E4 0 0 9 800
E5 0 0 9 800
E6 0 0 9 800
E7 0 0 9 800
E8 0 0 9 800
E9 0 0 9 800
EA 0 0 9 800
EB 0 0 9 800
EC 0 0 9 800
ED 0 0 9 800
EE 0 0 9 800
EF 0 0 9 800
F0 0 0 9 800
F1 0 0 9 800
F2 0 0 9 800
F3 0 0 9 800
F4 0 0 9 800
F5 0 0 9 800
F6 0 0 9 800
F7 0 0 9 800
F8 0 0 9 800
F9 0 0 9 800
FA 0 0 9 800
00 0 0 9 800
01 0 0 9 800
02 0 0 9 800
03 0 0 9 800
04 0 0 9 800
05 0 0 9 800
06 0 0 9 800
07 0 0 9 800
08 0 0 9 800
09 0 0 9 800
0A 0 0 9 800
0B 0 0 9 800
0C 0 0 9 800
0D 0 0 9 800
0E 0 0 9 800
0F 0 0 9 800
10 0 0 9 800
11 0 0 9 800
12 1 1 9 800
D6 0 0 10 1568
D7 0 0 10 1568
D8 0 0 10 1568
D9 0 0 10 1568
DA 0 0 10 1568
DB 0 0 10 1568
DC 0 0 10 1568
DD 0 0 10 1568
DE 0 0 10 1568
DF 0 0 10 1568
E0 0 0 10 1568
E1 0 0 10 1568
E2 0 0 10 1568
E3 0 0 10 1568
E4 0 0 10 1568
E5 0 0 10 1568
E6 0 0 10 1568
E7 0 0 10 1568
E8 0 0 10 1568
E9 0 0 10 1568
EA 0 0 10 1568
EB 0 0 10 1568
EC 0 0 10 1568
ED 0 0 10 1568
EE 0 0 10 1568
EF 0 0 10 1568
F0 0 0 10 1568
F1 0 0 10 1568
F2 0 0 10 1568
F3 0 0 10 1568
F4 0 0 10 1568
F5 0 0 10 1568
F6 0 0 10 1568
F7 0 0 10 1568
F8 0 0 10 1568
F9 0 0 10 1568
FA 0 0 10 1568
00 0 0 10 1568
01 0 0 10 1568
02 0 0 10 1568
03 0 0 10 1568
04 0 0 10 1568
05 0 0 10 1568
06 0 0 10 1568
07 0 0 10 1568
08 0 0 10 1568
09 0 0 10 1568
0A 0 0 10 1568
0B 0 0 10 1568
0C 0 0 10 1568
0D 0 0 10 1568
0E 0 0 10 1568
0F 0 0 10 1568
10 0 0 10 1568
11 0 0 10 1568
12 0 0 10 1568
13 0 0 10 1568
14 0 0 10 1568
15 0 0 10 1568
16 0 0 10 1568
17 0 0 10 1568
18 0 0 10 1568
19 0 0 10 1568
1A 0 0 10 1568
1B 0 0 10 1568
1C 0 0 10 1568
1D 0 0 10 1568
1E 0 0 10 1568
1F 0 0 10 1568
20 0 0 10 1568
21 0 0 10 1568
22 0 0 10 1568
23 0 0 10 1568
24 0 0 10 1568
25 0 0 10 1568
26 0 0 10 1568
27 0 0 10 1568
28 0 0 10 1568
29 0 0 10 1568
2A 0 0 10 1568
2B 0 0 10 1568
2C 0 0 10 1568
2D 0 0 10 1568
2E 0 0 10 1568
2F 0 0 10 1568
30 0 0 10 1568
31 0 0 10 1568
32 0 0 10 1568
33 0 0 10 1568
34 0 0 10 1568
35 0 0 10 1568
36 0 0 10 1568
37 0 0 10 1568
38 0 0 10 1568
39 0 0 10 1568
3A 0 0 10 1568
3B 0 0 10 1568
3C 0 0 10 1568
3D 0 0 10 1568
3E 0 0 10 1568
3F 0 0 10 1568
40 0 0 10 1568
41 0 0 10 1568
42 0 0 10 1568
43 0 0 10 1568
44 0 0 10 1568
45 0 0 10 1568
46 0 0 10 1568
47 0 0 10 1568
48 0 0 10 1568
49 0 0 10 1568
4A 0 0 10 1568
4B 0 0 10 1568
4C 0 0 10 1568
4D 0 0 10 1568
4E 0 0 10 1568
4F 0 0 10 1568
50 0 0 10 1568
51 0 0 10 1568
52 0 0 10 1568
53 0 0 10 1568
54 0 0 10 1568
55 0 0 10 1568
56 0 0 10 1568
57 0 0 10 1568
58 0 0 10 1568
59 0 0 10 1568
5A 0 0 10 1568
5B 0 0 10 1568
5C 0 0 10 1568
5D 0 0 10 1568
5E 0 0 10 1568
5F 0 0 10 1568
60 0 0 10 1568
61 0 0 10 1568
62 0 0 10 1568
63 0 0 10 1568
64 0 0 10 1568
65 0 0 10 1568
66 0 0 10 1568
67 0 0 10 1568
68 0 0 10 1568
69 0 0 10 1568
6A 0 0 10 1568
6B 0 0 10 1568
6C 0 0 10 1568
6D 0 0 10 1568
6E 0 0 10 1568
6F 0 0 10 1568
70 0 0 10 1568
71 0 0 10 1568
72 0 0 10 1568
73 0 0 10 1568
74 0 0 10 1568
75 0 0 10 1568
76 0 0 10 1568
77 0 0 10 1568
78 0 0 10 1568
79 0 0 10 1568
7A 0 0 10 1568
7B 0 0 10 1568
7C 0 0 10 1568
7D 0 0 10 1568
7E 0 0 10 1568
7F 0 0 10 1568
80 0 0 10 1568
81 0 0 10 1568
82 0 0 10 1568
83 0 0 10 1568
84 0 0 10 1568
85 0 0 10 1568
86 0 0 10 1568
87 0 0 10 1568
88 0 0 10 1568
89 0 0 10 1568
8A 0 0 10 1568
8B 0 0 10 1568
8C 0 0 10 1568
8D 0 0 10 1568
8E 0 0 10 1568
8F 0 0 10 1568
90 0 0 10 1568
91 0 0 10 1568
92 0 0 10 1568
93 0 0 10 1568
94 0 0 10 1568
95 0 0 10 1568
96 0 0 10 1568
97 0 0 10 1568
98 0 0 10 1568
99 0 0 10 1568
9A 0 0 10 1568
9B 0 0 10 1568
9C 0 0 10 1568
9D 0 0 10 1568
9E 0 0 10 1568
9F 0 0 10 1568
A0 0 0 10 1568
A1 0 0 10 1568
A2 0 0 10 1568
A3 0 0 10 1568
A4 0 0 10 1568
A5 0 0 10 1568
A6 0 0 10 1568
A7 0 0 10 1568
A8 0 0 10 1568
A9 0 0 10 1568
AA 0 0 10 1568
AB 0 0 10 1568
AC 0 0 10 1568
AD 0 0 10 1568
AE 0 0 10 1568
AF 0 0 10 1568
B0 0 0 10 1568
B1 0 0 10 1568
B2 0 0 10 1568
B3 0 0 10 1568
B4 0 0 10 1568
B5 0 0 10 1568
B6 0 0 10 1568
B7 0 0 10 1568
B8 0 0 10 1568
B9 0 0 10 1568
BA 0 0 10 1568
BB 0 0 10 1568
BC 0 0 10 1568
BD 0 0 10 1568
BE 0 0 10 1568
BF 0 0 10 1568
C0 0 0 10 1568
C1 0 0 10 1568
C2 0 0 10 1568
C3 0 0 10 1568
C4 0 0 10 1568
C5 0 0 10 1568
C6 0 0 10 1568
C7 0 0 10 1568
C8 0 0 10 1568
C9 0 0 10 1568
CA 0 0 10 1568
CB 0 0 10 1568
CC 0 0 10 1568
CD 0 0 10 1568
CE 0 0 10 1568
CF 0 0 10 1568
D0 0 0 10 1568
D1 0 0 10 1568
D2 0 0 10 1568
D3 0 0 10 1568
D4 0 0 10 1568
D5 0 0 10 1568
D6 0 0 10 1568
D7 0 0 10 1568
D8 0 0 10 1568
D9 0 0 10 1568
DA 0 0 10 1568
DB 0 0 10 1568
DC 0 0 10 1568
DD 0 0 10 1568
DE 0 0 10 1568
DF 0 0 10 1568
E0 0 0 10 1568
E1 0 0 10 1568
E2 0 0 10 1568
E3 0 0 10 1568
E4 0 0 10 1568
E5 0 0 10 1568
E6 0 0 10 1568
E7 0 0 10 1568
E8 0 0 10 1568
E9 0 0 10 1568
EA 0 0 10 1568
EB 0 0 10 1568
EC 0 0 10 1568
ED 0 0 10 1568
EE 0 0 10 1568
EF 0 0 10 1568
F0 0 0 10 1568
F1 0 0 10 1568
F2 0 0 10 1568
F3 0 0 10 1568
F4 0 0 10 1568
F5 0 0 10 1568
F6 0 0 10 1568
F7 0 0 10 1568
F8 0 0 10 1568
F9 0 0 10 1568
FA 0 0 10 1568
00 0 0 10 1568
01 0 0 10 1568
02 0 0 10 1568
03 0 0 10 1568
04 0 0 10 1568
05 0 0 10 1568
06 0 0 10 1568
07 0 0 10 1568
08 0 0 10 1568
09 0 0 10 1568
0A 0 0 10 1568
0B 0 0 10 1568
0C 0 0 10 1568
0D 0 0 10 1568
0E 0 0 10 1568
0F 0 0 10 1568
10 0 0 10 1568
11 0 0 10 1568
12 0 0 10 1568
13 0 0 10 1568
14 0 0 10 1568
15 0 0 10 1568
16 0 0 10 1568
17 0 0 10 1568
18 0 0 10 1568
19 0 0 10 1568
1A 0 0 10 1568
1B 0 0 10 1568
1C 0 0 10 1568
1D 0 0 10 1568
1E 0 0 10 1568
1F 0 0 10 1568
20 0 0 10 1568
21 0 0 10 1568
22 0 0 10 1568
23 0 0 10 1568
24 0 0 10 1568
25 0 0 10 1568
26 0 0 10 1568
27 0 0 10 1568
28 0 0 10 1568
29 0 0 10 1568
2A 0 0 10 1568
2B 0 0 10 1568
2C 0 0 10 1568
2D 0 0 10 1568
2E 0 0 10 1568
2F 0 0 10 1568
30 0 0 10 1568
31 0 0 10 1568
32 0 0 10 1568
33 0 0 10 1568
34 0 0 10 1568
35 0 0 10 1568
36 0 0 10 1568
37 0 0 10 1568
38 0 0 10 1568
39 0 0 10 1568
3A 0 0 10 1568
3B 0 0 10 1568
3C 0 0 10 1568
3D 0 0 10 1568
3E 0 0 10 1568
3F 0 0 10 1568
40 0 0 10 1568
41 0 0 10 1568
42 0 0 10 1568
43 0 0 10 1568
44 0 0 10 1568
45 0 0 10 1568
46 0 0 10 1568
47 0 0 10 1568
48 0 0 10 1568
49 0 0 10 1568
4A 0 0 10 1568
4B 0 0 10 1568
4C 0 0 10 1568
4D 0 0 10 1568
4E 0 0 10 1568
4F 0 0 10 1568
50 0 0 10 1568
51 0 0 10 1568
52 0 0 10 1568
53 0 0 10 1568
54 0 0 10 1568
55 0 0 10 1568
56 0 0 10 1568
57 0 0 10 1568
58 0 0 10 1568
59 0 0 10 1568
5A 0 0 10 1568
5B 0 0 10 1568
5C 0 0 10 1568
5D 0 0 10 1568
5E 0 0 10 1568
5F 0 0 10 1568
60 0 0 10 1568
61 0 0 10 1568
62 0 0 10 1568
63 0 0 10 1568
64 0 0 10 1568
65 0 0 10 1568
66 0 0 10 1568
67 0 0 10 1568
68 0 0 10 1568
69 0 0 10 1568
6A 0 0 10 1568
6B 0 0 10 1568
6C 0 0 10 1568
6D 0 0 10 1568
6E 0 0 10 1568
6F 0 0 10 1568
70 0 0 10 1568
71 0 0 10 1568
72 0 0 10 1568
73 0 0 10 1568
74 0 0 10 1568
75 0 0 10 1568
76 0 0 10 1568
77 0 0 10 1568
78 0 0 10 1568
79 0 0 10 1568
7A 0 0 10 1568
7B 0 0 10 1568
7C 0 0 10 1568
7D 0 0 10 1568
7E 0 0 10 1568
7F 0 0 10 1568
80 0 0 10 1568
81 0 0 10 1568
82 0 0 10 1568
83 0 0 10 1568
84 0 0 10 1568
85 0 0 10 1568
86 0 0 10 1568
87 0 0 10 1568
88 0 0 10 1568
89 0 0 10 1568
8A 0 0 10 1568
8B 0 0 10 1568
8C 0 0 10 1568
8D 0 0 10 1568
8E 0 0 10 1568
8F 0 0 10 1568
90 0 0 10 1568
91 0 0 10 1568
92 0 0 10 1568
93 0 0 10 1568
94 0 0 10 1568
95 0 0 10 1568
96 0 0 10 1568
97 0 0 10 1568
98 0 0 10 1568
99 0 0 10 1568
9A 0 0 10 1568
9B 0 0 10 1568
9C 0 0 10 1568
9D 0 0 10 1568
9E 0 0 10 1568
9F 0 0 10 1568
A0 0 0 10 1568
A1 0 0 10 1568
A2 0 0 10 1568
A3 0 0 10 1568
A4 0 0 10 1568
A5 0 0 10 1568
A6 0 0 10 1568
A7 0 0 10 1568
A8 0 0 10 1568
A9 0 0 10 1568
AA 0 0 10 1568
AB 0 0 10 1568
AC 0 0 10 1568
AD 0 0 10 1568
AE 0 0 10 1568
AF 0 0 10 1568
B0 0 0 10 1568
B1 0 0 10 1568
B2 0 0 10 1568
B3 0 0 10 1568
B4 0 0 10 1568
B5 0 0 10 1568
B6 0 0 10 1568
B7 0 0 10 1568
B8 0 0 10 1568
B9 0 0 10 1568
BA 0 0 10 1568
BB 0 0 10 1568
BC 0 0 10 1568
BD 0 0 10 1568
BE 0 0 10 1568
