# data last user frame sfdCycle
28 0 0 2 90
29 0 0 2 90
2A 0 0 2 90
2B 0 0 2 90
2C 0 0 2 90
2D 0 0 2 90
2E 0 0 2 90
00 1 0 2 90
00 0 0 3 169
0A 0 0 3 169
35 0 0 3 169
01 0 0 3 169
02 0 0 3 169
03 0 0 3 169
DE 0 0 3 169
AD 0 0 3 169
BE 0 0 3 169
EF 0 0 3 169
00 0 0 3 169
01 0 0 3 169
08 0 0 3 169
00 0 0 3 169
03 0 0 3 169
04 0 0 3 169
05 0 0 3 169
06 0 0 3 169
07 0 0 3 169
08 0 0 3 169
09 0 0 3 169
0A 0 0 3 169
0B 0 0 3 169
0C 0 0 3 169
0D 0 0 3 169
0E 0 0 3 169
0F 0 0 3 169
10 0 0 3 169
11 0 0 3 169
12 0 0 3 169
13 0 0 3 169
14 0 0 3 169
15 0 0 3 169
16 0 0 3 169
17 0 0 3 169
18 0 0 3 169
19 0 0 3 169
1A 0 0 3 169
1B 0 0 3 169
1C 0 0 3 169
1D 0 0 3 169
1E 0 0 3 169
1F 0 0 3 169
20 0 0 3 169
21 0 0 3 169
22 0 0 3 169
23 0 0 3 169
24 0 0 3 169
25 0 0 3 169
26 0 0 3 169
27 0 0 3 169
28 0 0 3 169
29 0 0 3 169
2A 0 0 3 169
2B 0 0 3 169
2C 0 0 3 169
2D 0 0 3 169
2E 0 0 3 169
2F 0 0 3 169
30 1 1 3 169
00 0 0 4 243
0A 0 0 4 243
35 0 0 4 243
01 0 0 4 243
02 0 0 4 243
03 0 0 4 243
DE 0 0 4 243
AD 0 0 4 243
BE 0 0 4 243
EF 0 0 4 243
00 0 0 4 243
01 0 0 4 243
08 0 0 4 243
00 0 0 4 243
04 0 0 4 243
05 0 0 4 243
06 0 0 4 243
07 0 0 4 243
08 0 0 4 243
09 0 0 4 243
0A 0 0 4 243
0B 0 0 4 243
0C 0 0 4 243
0D 0 0 4 243
0E 0 0 4 243
0F 0 0 4 243
10 0 0 4 243
11 0 0 4 243
12 0 0 4 243
13 0 0 4 243
14 0 0 4 243
15 0 0 4 243
16 0 0 4 243
17 0 0 4 243
18 0 0 4 243
19 0 0 4 243
1A 0 0 4 243
1B 0 0 4 243
1C 0 0 4 243
1D 0 0 4 243
1E 0 0 4 243
1F 0 0 4 243
20 0 0 4 243
21 0 0 4 243
22 0 0 4 243
23 0 0 4 243
24 0 0 4 243
25 1 0 4 243
00 0 0 5 307
0A 0 0 5 307
35 0 0 5 307
01 0 0 5 307
02 0 0 5 307
03 0 0 5 307
DE 0 0 5 307
AD 0 0 5 307
BE 0 0 5 307
EF 0 0 5 307
00 0 0 5 307
01 0 0 5 307
08 0 0 5 307
00 0 0 5 307
05 0 0 5 307
06 0 0 5 307
07 0 0 5 307
08 0 0 5 307
09 0 0 5 307
0A 0 0 5 307
0B 0 0 5 307
0C 0 0 5 307
0D 0 0 5 307
0E 0 0 5 307
0F 0 0 5 307
10 0 0 5 307
11 0 0 5 307
12 0 0 5 307
13 0 0 5 307
14 0 0 5 307
15 0 0 5 307
16 0 0 5 307
17 0 0 5 307
18 0 0 5 307
19 0 0 5 307
1A 0 0 5 307
1B 0 0 5 307
1C 0 0 5 307
1D 0 0 5 307
1E 0 0 5 307
1F 0 0 5 307
20 0 0 5 307
21 0 0 5 307
22 0 0 5 307
23 0 0 5 307
24 0 0 5 307
25 0 0 5 307
26 0 0 5 307
27 0 0 5 307
28 0 0 5 307
29 0 0 5 307
2A 0 0 5 307
2B 0 0 5 307
2C 0 0 5 307
2D 0 0 5 307
2E 0 0 5 307
2F 0 0 5 307
30 0 0 5 307
31 0 0 5 307
32 0 0 5 307
33 0 0 5 307
34 0 0 5 307
35 0 0 5 307
36 0 0 5 307
37 0 0 5 307
38 0 0 5 307
39 0 0 5 307
3A 0 0 5 307
3B 0 0 5 307
3C 0 0 5 307
3D 0 0 5 307
3E 0 0 5 307
3F 0 0 5 307
40 0 0 5 307
41 0 0 5 307
42 0 0 5 307
43 1 1 5 307
00 0 0 6 399
0A 0 0 6 399
35 0 0 6 399
01 0 0 6 399
02 0 0 6 399
03 0 0 6 399
DE 0 0 6 399
AD 0 0 6 399
BE 0 0 6 399
EF 0 0 6 399
00 0 0 6 399
01 0 0 6 399
08 0 0 6 399
00 0 0 6 399
06 0 0 6 399
07 0 0 6 399
08 0 0 6 399
09 0 0 6 399
0A 0 0 6 399
0B 0 0 6 399
0C 0 0 6 399
0D 0 0 6 399
0E 0 0 6 399
0F 0 0 6 399
10 0 0 6 399
11 0 0 6 399
12 0 0 6 399
13 0 0 6 399
14 0 0 6 399
15 0 0 6 399
16 0 0 6 399
17 0 0 6 399
18 0 0 6 399
19 0 0 6 399
1A 0 0 6 399
1B 0 0 6 399
1C 0 0 6 399
1D 0 0 6 399
1E 0 0 6 399
1F 0 0 6 399
20 0 0 6 399
21 0 0 6 399
22 0 0 6 399
23 0 0 6 399
24 0 0 6 399
25 0 0 6 399
26 0 0 6 399
27 0 0 6 399
28 0 0 6 399
29 0 0 6 399
2A 0 0 6 399
2B 0 0 6 399
2C 0 0 6 399
2D 0 0 6 399
2E 0 0 6 399
2F 0 0 6 399
30 0 0 6 399
31 0 0 6 399
32 0 0 6 399
33 0 0 6 399
34 0 0 6 399
35 0 0 6 399
36 0 0 6 399
37 0 0 6 399
38 0 0 6 399
39 0 0 6 399
3A 0 0 6 399
3B 0 0 6 399
3C 0 0 6 399
3D 0 0 6 399
3E 0 0 6 399
3F 0 0 6 399
40 0 0 6 399
41 0 0 6 399
42 0 0 6 399
43 0 0 6 399
44 0 0 6 399
45 1 0 6 399
00 0 0 7 497
0A 0 0 7 497
35 0 0 7 497
01 0 0 7 497
02 0 0 7 497
03 0 0 7 497
DE 0 0 7 497
AD 0 0 7 497
BE 0 0 7 497
EF 0 0 7 497
00 0 0 7 497
01 0 0 7 497
08 0 0 7 497
00 0 0 7 497
07 0 0 7 497
08 0 0 7 497
09 0 0 7 497
0A 0 0 7 497
0B 0 0 7 497
0C 0 0 7 497
0D 0 0 7 497
0E 0 0 7 497
0F 0 0 7 497
10 0 0 7 497
11 0 0 7 497
12 0 0 7 497
13 0 0 7 497
14 0 0 7 497
15 0 0 7 497
16 0 0 7 497
17 0 0 7 497
18 0 0 7 497
19 0 0 7 497
1A 0 0 7 497
1B 0 0 7 497
1C 0 0 7 497
1D 0 0 7 497
1E 0 0 7 497
1F 0 0 7 497
20 0 0 7 497
21 0 0 7 497
22 0 0 7 497
23 0 0 7 497
24 0 0 7 497
25 0 0 7 497
26 0 0 7 497
27 0 0 7 497
28 0 0 7 497
29 0 0 7 497
2A 0 0 7 497
2B 0 0 7 497
2C 0 0 7 497
2D 0 0 7 497
2E 0 0 7 497
2F 0 0 7 497
30 0 0 7 497
31 0 0 7 497
32 0 0 7 497
33 0 0 7 497
34 0 0 7 497
35 0 0 7 497
36 0 0 7 497
37 0 0 7 497
38 0 0 7 497
39 0 0 7 497
3A 0 0 7 497
3B 0 0 7 497
3C 0 0 7 497
3D 0 0 7 497
3E 0 0 7 497
3F 0 0 7 497
40 0 0 7 497
41 0 0 7 497
42 0 0 7 497
43 0 0 7 497
44 0 0 7 497
45 0 0 7 497
46 0 0 7 497
47 1 1 7 497
00 0 0 8 589
0A 0 0 8 589
35 0 0 8 589
01 0 0 8 589
02 0 0 8 589
03 0 0 8 589
DE 0 0 8 589
AD 0 0 8 589
BE 0 0 8 589
EF 0 0 8 589
00 0 0 8 589
01 0 0 8 589
08 0 0 8 589
00 0 0 8 589
08 0 0 8 589
09 0 0 8 589
0A 0 0 8 589
0B 0 0 8 589
0C 0 0 8 589
0D 0 0 8 589
0E 0 0 8 589
0F 0 0 8 589
10 0 0 8 589
11 0 0 8 589
12 0 0 8 589
13 0 0 8 589
14 0 0 8 589
15 0 0 8 589
16 0 0 8 589
17 0 0 8 589
18 0 0 8 589
19 0 0 8 589
1A 0 0 8 589
1B 0 0 8 589
1C 0 0 8 589
1D 0 0 8 589
1E 0 0 8 589
1F 0 0 8 589
20 0 0 8 589
21 0 0 8 589
22 0 0 8 589
23 0 0 8 589
24 0 0 8 589
25 0 0 8 589
26 0 0 8 589
27 0 0 8 589
28 0 0 8 589
29 0 0 8 589
2A 0 0 8 589
2B 0 0 8 589
2C 0 0 8 589
2D 0 0 8 589
2E 0 0 8 589
2F 0 0 8 589
30 0 0 8 589
31 0 0 8 589
32 0 0 8 589
33 0 0 8 589
34 0 0 8 589
35 0 0 8 589
36 0 0 8 589
37 0 0 8 589
38 0 0 8 589
39 0 0 8 589
3A 0 0 8 589
3B 0 0 8 589
3C 0 0 8 589
3D 0 0 8 589
3E 0 0 8 589
3F 0 0 8 589
40 0 0 8 589
41 0 0 8 589
42 0 0 8 589
43 0 0 8 589
44 0 0 8 589
45 0 0 8 589
46 0 0 8 589
47 0 0 8 589
48 0 0 8 589
49 0 0 8 589
4A 0 0 8 589
4B 0 0 8 589
4C 0 0 8 589
4D 0 0 8 589
4E 0 0 8 589
4F 0 0 8 589
50 0 0 8 589
51 0 0 8 589
52 0 0 8 589
53 0 0 8 589
54 0 0 8 589
55 0 0 8 589
56 0 0 8 589
57 0 0 8 589
58 0 0 8 589
59 0 0 8 589
5A 0 0 8 589
5B 0 0 8 589
5C 0 0 8 589
5D 0 0 8 589
5E 0 0 8 589
5F 0 0 8 589
60 0 0 8 589
61 0 0 8 589
62 0 0 8 589
63 0 0 8 589
64 0 0 8 589
65 0 0 8 589
66 0 0 8 589
67 0 0 8 589
68 0 0 8 589
69 0 0 8 589
6A 0 0 8 589
6B 0 0 8 589
27 0 0 8 589
91 0 0 8 589
A0 0 0 8 589
6D 0 0 8 589
00 0 0 8 589
01 0 0 8 589
02 0 0 8 589
03 0 0 8 589
04 0 0 8 589
05 0 0 8 589
06 0 0 8 589
07 0 0 8 589
08 0 0 8 589
09 0 0 8 589
0A 0 0 8 589
0B 0 0 8 589
0C 0 0 8 589
0D 0 0 8 589
0E 0 0 8 589
0F 0 0 8 589
10 0 0 8 589
11 0 0 8 589
12 0 0 8 589
13 0 0 8 589
14 0 0 8 589
15 0 0 8 589
16 0 0 8 589
17 0 0 8 589
18 0 0 8 589
19 0 0 8 589
1A 0 0 8 589
1B 0 0 8 589
1C 0 0 8 589
1D 0 0 8 589
1E 0 0 8 589
1F 0 0 8 589
20 0 0 8 589
21 0 0 8 589
22 0 0 8 589
23 0 0 8 589
24 0 0 8 589
25 0 0 8 589
26 0 0 8 589
27 0 0 8 589
28 0 0 8 589
29 0 0 8 589
2A 0 0 8 589
2B 0 0 8 589
2C 0 0 8 589
2D 0 0 8 589
2E 0 0 8 589
2F 0 0 8 589
30 0 0 8 589
31 0 0 8 589
32 0 0 8 589
33 0 0 8 589
34 0 0 8 589
35 0 0 8 589
36 0 0 8 589
37 0 0 8 589
38 0 0 8 589
39 0 0 8 589
3A 0 0 8 589
3B 0 0 8 589
3C 0 0 8 589
3D 0 0 8 589
3E 0 0 8 589
3F 0 0 8 589
40 0 0 8 589
41 0 0 8 589
42 0 0 8 589
43 0 0 8 589
44 0 0 8 589
45 0 0 8 589
46 0 0 8 589
47 0 0 8 589
48 0 0 8 589
49 0 0 8 589
4A 0 0 8 589
4B 0 0 8 589
4C 0 0 8 589
4D 0 0 8 589
4E 0 0 8 589
4F 0 0 8 589
50 0 0 8 589
51 0 0 8 589
52 0 0 8 589
53 0 0 8 589
54 0 0 8 589
55 0 0 8 589
56 0 0 8 589
57 0 0 8 589
58 0 0 8 589
59 0 0 8 589
5A 0 0 8 589
5B 0 0 8 589
5C 0 0 8 589
5D 0 0 8 589
5E 0 0 8 589
5F 0 0 8 589
60 0 0 8 589
61 0 0 8 589
62 0 0 8 589
63 0 0 8 589
64 0 0 8 589
65 0 0 8 589
66 0 0 8 589
67 0 0 8 589
68 0 0 8 589
69 0 0 8 589
6A 0 0 8 589
6B 0 0 8 589
6C 0 0 8 589
6D 0 0 8 589
6E 0 0 8 589
6F 0 0 8 589
70 0 0 8 589
71 0 0 8 589
72 0 0 8 589
73 0 0 8 589
74 0 0 8 589
75 0 0 8 589
76 0 0 8 589
77 0 0 8 589
78 0 0 8 589
79 0 0 8 589
7A 0 0 8 589
7B 0 0 8 589
7C 0 0 8 589
7D 0 0 8 589
7E 0 0 8 589
7F 0 0 8 589
80 0 0 8 589
81 0 0 8 589
82 0 0 8 589
83 0 0 8 589
84 0 0 8 589
85 0 0 8 589
86 0 0 8 589
87 0 0 8 589
88 0 0 8 589
89 0 0 8 589
8A 0 0 8 589
8B 0 0 8 589
8C 0 0 8 589
8D 0 0 8 589
8E 0 0 8 589
8F 0 0 8 589
90 0 0 8 589
91 0 0 8 589
92 0 0 8 589
93 0 0 8 589
94 0 0 8 589
95 0 0 8 589
96 0 0 8 589
97 0 0 8 589
98 0 0 8 589
99 0 0 8 589
9A 0 0 8 589
9B 0 0 8 589
9C 0 0 8 589
9D 0 0 8 589
9E 0 0 8 589
9F 0 0 8 589
A0 0 0 8 589
A1 0 0 8 589
A2 0 0 8 589
A3 0 0 8 589
A4 0 0 8 589
A5 0 0 8 589
A6 0 0 8 589
A7 0 0 8 589
A8 0 0 8 589
A9 0 0 8 589
AA 0 0 8 589
AB 0 0 8 589
AC 0 0 8 589
AD 0 0 8 589
AE 0 0 8 589
AF 0 0 8 589
B0 0 0 8 589
B1 0 0 8 589
B2 0 0 8 589
B3 0 0 8 589
B4 0 0 8 589
B5 0 0 8 589
B6 0 0 8 589
B7 0 0 8 589
B8 0 0 8 589
B9 0 0 8 589
BA 0 0 8 589
BB 0 0 8 589
BC 0 0 8 589
BD 0 0 8 589
BE 0 0 8 589
BF 0 0 8 589
C0 0 0 8 589
C1 0 0 8 589
C2 0 0 8 589
C3 0 0 8 589
C4 0 0 8 589
C5 0 0 8 589
C6 0 0 8 589
C7 0 0 8 589
C8 0 0 8 589
C9 0 0 8 589
CA 0 0 8 589
CB 0 0 8 589
CC 0 0 8 589
CD 0 0 8 589
CE 0 0 8 589
CF 0 0 8 589
D0 0 0 8 589
D1 0 0 8 589
D2 0 0 8 589
D3 0 0 8 589
D4 0 0 8 589
D5 0 0 8 589
D6 0 0 8 589
D7 0 0 8 589
D8 0 0 8 589
D9 0 0 8 589
DA 0 0 8 589
DB 0 0 8 589
DC 0 0 8 589
DD 0 0 8 589
DE 0 0 8 589
DF 0 0 8 589
E0 0 0 8 589
E1 0 0 8 589
E2 0 0 8 589
E3 0 0 8 589
E4 0 0 8 589
E5 0 0 8 589
E6 0 0 8 589
E7 0 0 8 589
E8 0 0 8 589
E9 0 0 8 589
EA 0 0 8 589
EB 0 0 8 589
EC 0 0 8 589
ED 0 0 8 589
EE 0 0 8 589
EF 0 0 8 589
F0 0 0 8 589
F1 0 0 8 589
F2 0 0 8 589
F3 0 0 8 589
F4 0 0 8 589
F5 0 0 8 589
F6 0 0 8 589
F7 0 0 8 589
F8 0 0 8 589
F9 0 0 8 589
FA 0 0 8 589
FB 0 0 8 589
FC 0 0 8 589
FD 0 0 8 589
FE 0 0 8 589
FF 0 0 8 589
00 0 0 8 589
01 0 0 8 589
02 0 0 8 589
03 0 0 8 589
04 0 0 8 589
05 0 0 8 589
06 0 0 8 589
07 0 0 8 589
08 0 0 8 589
09 0 0 8 589
0A 0 0 8 589
0B 0 0 8 589
0C 0 0 8 589
0D 0 0 8 589
0E 0 0 8 589
0F 0 0 8 589
10 0 0 8 589
11 0 0 8 589
12 0 0 8 589
13 0 0 8 589
14 0 0 8 589
15 0 0 8 589
16 0 0 8 589
17 0 0 8 589
18 0 0 8 589
19 0 0 8 589
1A 0 0 8 589
1B 0 0 8 589
1C 0 0 8 589
1D 0 0 8 589
1E 0 0 8 589
1F 0 0 8 589
20 0 0 8 589
21 0 0 8 589
22 0 0 8 589
23 0 0 8 589
24 0 0 8 589
25 0 0 8 589
26 0 0 8 589
27 0 0 8 589
28 0 0 8 589
29 0 0 8 589
2A 0 0 8 589
2B 0 0 8 589
2C 0 0 8 589
2D 0 0 8 589
2E 0 0 8 589
2F 0 0 8 589
30 0 0 8 589
31 0 0 8 589
32 0 0 8 589
33 0 0 8 589
34 0 0 8 589
35 0 0 8 589
36 0 0 8 589
37 0 0 8 589
38 0 0 8 589
39 0 0 8 589
3A 0 0 8 589
3B 0 0 8 589
3C 0 0 8 589
3D 0 0 8 589
3E 0 0 8 589
3F 0 0 8 589
40 0 0 8 589
41 0 0 8 589
42 0 0 8 589
43 0 0 8 589
44 0 0 8 589
45 0 0 8 589
46 0 0 8 589
47 0 0 8 589
48 0 0 8 589
49 0 0 8 589
4A 0 0 8 589
4B 0 0 8 589
4C 0 0 8 589
4D 0 0 8 589
4E 0 0 8 589
4F 0 0 8 589
50 0 0 8 589
51 0 0 8 589
52 0 0 8 589
53 0 0 8 589
54 0 0 8 589
55 0 0 8 589
56 0 0 8 589
57 0 0 8 589
58 0 0 8 589
59 0 0 8 589
5A 0 0 8 589
5B 0 0 8 589
5C 0 0 8 589
5D 0 0 8 589
5E 0 0 8 589
5F 0 0 8 589
60 0 0 8 589
61 0 0 8 589
62 0 0 8 589
63 0 0 8 589
64 0 0 8 589
65 0 0 8 589
66 0 0 8 589
67 0 0 8 589
68 0 0 8 589
69 0 0 8 589
6A 0 0 8 589
6B 0 0 8 589
6C 0 0 8 589
6D 0 0 8 589
6E 0 0 8 589
6F 0 0 8 589
70 0 0 8 589
71 0 0 8 589
72 0 0 8 589
73 0 0 8 589
74 0 0 8 589
75 0 0 8 589
76 0 0 8 589
77 0 0 8 589
78 0 0 8 589
79 0 0 8 589
7A 0 0 8 589
7B 0 0 8 589
7C 0 0 8 589
7D 0 0 8 589
7E 0 0 8 589
7F 0 0 8 589
80 0 0 8 589
81 0 0 8 589
82 0 0 8 589
83 0 0 8 589
84 0 0 8 589
85 0 0 8 589
86 0 0 8 589
87 0 0 8 589
88 0 0 8 589
89 0 0 8 589
8A 0 0 8 589
8B 0 0 8 589
8C 0 0 8 589
8D 0 0 8 589
8E 0 0 8 589
8F 0 0 8 589
90 0 0 8 589
91 0 0 8 589
92 0 0 8 589
93 0 0 8 589
94 0 0 8 589
95 0 0 8 589
96 0 0 8 589
97 0 0 8 589
98 0 0 8 589
99 0 0 8 589
9A 0 0 8 589
9B 0 0 8 589
9C 0 0 8 589
9D 0 0 8 589
9E 0 0 8 589
9F 0 0 8 589
A0 0 0 8 589
A1 0 0 8 589
A2 0 0 8 589
A3 0 0 8 589
A4 0 0 8 589
A5 0 0 8 589
A6 0 0 8 589
A7 0 0 8 589
A8 0 0 8 589
A9 0 0 8 589
AA 0 0 8 589
AB 0 0 8 589
AC 0 0 8 589
AD 0 0 8 589
AE 0 0 8 589
AF 0 0 8 589
B0 0 0 8 589
B1 0 0 8 589
B2 0 0 8 589
B3 0 0 8 589
B4 0 0 8 589
B5 0 0 8 589
B6 0 0 8 589
B7 0 0 8 589
B8 0 0 8 589
B9 0 0 8 589
BA 0 0 8 589
BB 0 0 8 589
BC 0 0 8 589
BD 0 0 8 589
BE 0 0 8 589
BF 0 0 8 589
C0 0 0 8 589
C1 0 0 8 589
C2 0 0 8 589
C3 0 0 8 589
C4 0 0 8 589
C5 0 0 8 589
C6 0 0 8 589
C7 0 0 8 589
C8 0 0 8 589
C9 0 0 8 589
CA 0 0 8 589
CB 0 0 8 589
CC 0 0 8 589
CD 0 0 8 589
CE 0 0 8 589
CF 0 0 8 589
D0 0 0 8 589
D1 0 0 8 589
D2 0 0 8 589
D3 0 0 8 589
D4 0 0 8 589
D5 0 0 8 589
D6 0 0 8 589
D7 0 0 8 589
D8 0 0 8 589
D9 0 0 8 589
DA 0 0 8 589
DB 0 0 8 589
DC 0 0 8 589
DD 0 0 8 589
DE 0 0 8 589
DF 0 0 8 589
E0 0 0 8 589
E1 0 0 8 589
E2 0 0 8 589
E3 0 0 8 589
E4 0 0 8 589
E5 0 0 8 589
E6 0 0 8 589
E7 0 0 8 589
E8 0 0 8 589
E9 0 0 8 589
EA 0 0 8 589
EB 0 0 8 589
EC 0 0 8 589
ED 0 0 8 589
EE 0 0 8 589
EF 0 0 8 589
F0 0 0 8 589
F1 0 0 8 589
F2 0 0 8 589
F3 0 0 8 589
F4 0 0 8 589
F5 0 0 8 589
F6 0 0 8 589
F7 0 0 8 589
F8 0 0 8 589
F9 0 0 8 589
FA 0 0 8 589
FB 0 0 8 589
FC 0 0 8 589
FD 0 0 8 589
FE 0 0 8 589
FF 0 0 8 589
00 0 0 8 589
01 0 0 8 589
02 0 0 8 589
03 0 0 8 589
04 0 0 8 589
05 0 0 8 589
06 0 0 8 589
07 0 0 8 589
08 0 0 8 589
09 0 0 8 589
0A 0 0 8 589
0B 0 0 8 589
0C 0 0 8 589
0D 0 0 8 589
0E 0 0 8 589
0F 0 0 8 589
10 0 0 8 589
11 0 0 8 589
12 0 0 8 589
13 0 0 8 589
14 0 0 8 589
15 0 0 8 589
16 0 0 8 589
17 0 0 8 589
18 0 0 8 589
19 0 0 8 589
1A 0 0 8 589
1B 0 0 8 589
1C 0 0 8 589
1D 0 0 8 589
1E 0 0 8 589
1F 0 0 8 589
20 0 0 8 589
21 0 0 8 589
22 0 0 8 589
23 0 0 8 589
24 0 0 8 589
25 0 0 8 589
26 0 0 8 589
27 0 0 8 589
28 0 0 8 589
29 0 0 8 589
2A 0 0 8 589
2B 0 0 8 589
2C 0 0 8 589
2D 0 0 8 589
2E 0 0 8 589
2F 0 0 8 589
30 0 0 8 589
31 0 0 8 589
32 0 0 8 589
33 0 0 8 589
34 0 0 8 589
35 0 0 8 589
36 0 0 8 589
37 0 0 8 589
38 0 0 8 589
39 0 0 8 589
3A 0 0 8 589
3B 0 0 8 589
3C 0 0 8 589
3D 0 0 8 589
3E 0 0 8 589
3F 0 0 8 589
40 0 0 8 589
41 0 0 8 589
42 0 0 8 589
43 0 0 8 589
44 0 0 8 589
45 0 0 8 589
46 0 0 8 589
47 0 0 8 589
48 0 0 8 589
49 0 0 8 589
4A 0 0 8 589
4B 0 0 8 589
4C 0 0 8 589
4D 0 0 8 589
4E 0 0 8 589
4F 0 0 8 589
50 0 0 8 589
51 0 0 8 589
52 0 0 8 589
53 0 0 8 589
54 0 0 8 589
55 0 0 8 589
56 0 0 8 589
57 0 0 8 589
58 0 0 8 589
59 0 0 8 589
5A 0 0 8 589
5B 0 0 8 589
5C 0 0 8 589
5D 0 0 8 589
5E 0 0 8 589
5F 0 0 8 589
60 0 0 8 589
61 0 0 8 589
62 0 0 8 589
63 0 0 8 589
64 0 0 8 589
65 0 0 8 589
66 0 0 8 589
67 0 0 8 589
68 0 0 8 589
69 0 0 8 589
6A 0 0 8 589
6B 0 0 8 589
6C 0 0 8 589
6D 0 0 8 589
6E 0 0 8 589
6F 0 0 8 589
70 0 0 8 589
71 0 0 8 589
72 0 0 8 589
73 0 0 8 589
74 0 0 8 589
75 0 0 8 589
76 0 0 8 589
77 0 0 8 589
78 0 0 8 589
79 0 0 8 589
7A 0 0 8 589
7B 0 0 8 589
7C 0 0 8 589
7D 0 0 8 589
7E 0 0 8 589
7F 0 0 8 589
80 0 0 8 589
81 0 0 8 589
82 0 0 8 589
83 0 0 8 589
84 0 0 8 589
85 0 0 8 589
86 0 0 8 589
87 0 0 8 589
88 0 0 8 589
89 0 0 8 589
8A 0 0 8 589
8B 0 0 8 589
8C 0 0 8 589
8D 0 0 8 589
8E 0 0 8 589
8F 0 0 8 589
90 0 0 8 589
91 0 0 8 589
92 0 0 8 589
93 0 0 8 589
94 0 0 8 589
95 0 0 8 589
96 0 0 8 589
97 0 0 8 589
98 0 0 8 589
99 0 0 8 589
9A 0 0 8 589
9B 0 0 8 589
9C 0 0 8 589
9D 0 0 8 589
9E 0 0 8 589
9F 0 0 8 589
A0 0 0 8 589
A1 0 0 8 589
A2 0 0 8 589
A3 0 0 8 589
A4 0 0 8 589
A5 0 0 8 589
A6 0 0 8 589
A7 0 0 8 589
A8 0 0 8 589
A9 0 0 8 589
AA 0 0 8 589
AB 0 0 8 589
AC 0 0 8 589
AD 0 0 8 589
AE 0 0 8 589
AF 0 0 8 589
B0 0 0 8 589
B1 0 0 8 589
B2 0 0 8 589
B3 0 0 8 589
B4 0 0 8 589
B5 0 0 8 589
B6 0 0 8 589
B7 0 0 8 589
B8 0 0 8 589
B9 0 0 8 589
BA 0 0 8 589
BB 0 0 8 589
BC 0 0 8 589
BD 0 0 8 589
BE 0 0 8 589
BF 0 0 8 589
C0 0 0 8 589
C1 0 0 8 589
C2 0 0 8 589
C3 0 0 8 589
C4 0 0 8 589
C5 0 0 8 589
C6 0 0 8 589
C7 0 0 8 589
C8 0 0 8 589
C9 0 0 8 589
CA 0 0 8 589
CB 0 0 8 589
CC 0 0 8 589
CD 0 0 8 589
CE 0 0 8 589
CF 0 0 8 589
D0 0 0 8 589
D1 0 0 8 589
D2 0 0 8 589
D3 0 0 8 589
D4 0 0 8 589
D5 0 0 8 589
D6 0 0 8 589
D7 0 0 8 589
D8 0 0 8 589
D9 0 0 8 589
DA 0 0 8 589
DB 0 0 8 589
DC 0 0 8 589
DD 0 0 8 589
DE 0 0 8 589
DF 0 0 8 589
E0 0 0 8 589
E1 0 0 8 589
E2 0 0 8 589
E3 0 0 8 589
E4 0 0 8 589
E5 0 0 8 589
E6 0 0 8 589
E7 0 0 8 589
E8 0 0 8 589
E9 0 0 8 589
EA 0 0 8 589
EB 0 0 8 589
EC 0 0 8 589
ED 0 0 8 589
EE 0 0 8 589
EF 0 0 8 589
