# data last user frame sfdCycle
30 0 0 5 356
31 0 0 5 356
32 0 0 5 356
33 0 0 5 356
34 0 0 5 356
35 0 0 5 356
36 0 0 5 356
37 0 0 5 356
38 0 0 5 356
39 0 0 5 356
3A 0 0 5 356
3B 0 0 5 356
3C 0 0 5 356
3D 0 0 5 356
3E 0 0 5 356
3F 0 0 5 356
40 0 0 5 356
41 0 0 5 356
42 0 0 5 356
43 1 1 5 356
00 0 0 6 457
02 0 0 6 457
35 0 0 6 457
01 0 0 6 457
02 0 0 6 457
03 0 0 6 457
DE 0 0 6 457
AD 0 0 6 457
BE 0 0 6 457
EF 0 0 6 457
00 0 0 6 457
01 0 0 6 457
08 0 0 6 457
00 0 0 6 457
06 0 0 6 457
07 0 0 6 457
08 0 0 6 457
09 0 0 6 457
0A 0 0 6 457
0B 0 0 6 457
0C 0 0 6 457
0D 0 0 6 457
0E 0 0 6 457
0F 0 0 6 457
10 0 0 6 457
11 0 0 6 457
12 0 0 6 457
13 0 0 6 457
14 0 0 6 457
15 0 0 6 457
16 0 0 6 457
17 0 0 6 457
18 0 0 6 457
19 0 0 6 457
1A 0 0 6 457
1B 0 0 6 457
1C 0 0 6 457
1D 0 0 6 457
1E 0 0 6 457
1F 0 0 6 457
20 0 0 6 457
21 0 0 6 457
22 0 0 6 457
23 0 0 6 457
24 0 0 6 457
25 0 0 6 457
26 0 0 6 457
27 0 0 6 457
28 0 0 6 457
29 0 0 6 457
2A 0 0 6 457
2B 0 0 6 457
2C 0 0 6 457
2D 0 0 6 457
2E 0 0 6 457
2F 0 0 6 457
30 0 0 6 457
31 0 0 6 457
32 0 0 6 457
33 0 0 6 457
34 0 0 6 457
35 0 0 6 457
36 0 0 6 457
37 0 0 6 457
38 0 0 6 457
39 0 0 6 457
3A 0 0 6 457
3B 0 0 6 457
3C 0 0 6 457
3D 0 0 6 457
3E 0 0 6 457
3F 0 0 6 457
40 0 0 6 457
41 0 0 6 457
42 0 0 6 457
43 0 0 6 457
44 0 0 6 457
45 1 0 6 457
00 0 0 7 559
0A 0 0 7 559
35 0 0 7 559
01 0 0 7 559
02 0 0 7 559
03 0 0 7 559
DE 0 0 7 559
AD 0 0 7 559
BE 0 0 7 559
EF 0 0 7 559
00 0 0 7 559
01 0 0 7 559
08 0 0 7 559
00 0 0 7 559
07 0 0 7 559
08 0 0 7 559
09 0 0 7 559
0A 0 0 7 559
0B 0 0 7 559
0C 0 0 7 559
0D 0 0 7 559
0E 0 0 7 559
0F 0 0 7 559
10 0 0 7 559
11 0 0 7 559
12 0 0 7 559
13 0 0 7 559
14 0 0 7 559
15 0 0 7 559
16 0 0 7 559
17 0 0 7 559
18 0 0 7 559
19 0 0 7 559
1A 0 0 7 559
1B 0 0 7 559
1C 0 0 7 559
1D 0 0 7 559
1E 0 0 7 559
1F 0 0 7 559
20 0 0 7 559
21 0 0 7 559
22 0 0 7 559
23 0 0 7 559
24 0 0 7 559
25 0 0 7 559
26 0 0 7 559
27 0 0 7 559
28 0 0 7 559
29 0 0 7 559
2A 0 0 7 559
2B 0 0 7 559
2C 0 0 7 559
2D 0 0 7 559
2E 0 0 7 559
2F 0 0 7 559
30 0 0 7 559
31 0 0 7 559
32 0 0 7 559
33 0 0 7 559
34 0 0 7 559
35 0 0 7 559
36 0 0 7 559
37 0 0 7 559
38 0 0 7 559
39 0 0 7 559
3A 0 0 7 559
3B 0 0 7 559
3C 0 0 7 559
3D 0 0 7 559
3E 0 0 7 559
3F 0 0 7 559
40 0 0 7 559
41 0 0 7 559
42 0 0 7 559
43 0 0 7 559
44 0 0 7 559
45 0 0 7 559
46 0 0 7 559
47 1 1 7 559
00 0 0 8 662
0A 0 0 8 662
35 0 0 8 662
01 0 0 8 662
02 0 0 8 662
03 0 0 8 662
DE 0 0 8 662
AD 0 0 8 662
BE 0 0 8 662
EF 0 0 8 662
00 0 0 8 662
01 0 0 8 662
08 0 0 8 662
00 0 0 8 662
08 0 0 8 662
09 0 0 8 662
0A 0 0 8 662
0B 0 0 8 662
0C 0 0 8 662
0D 0 0 8 662
0E 0 0 8 662
0F 0 0 8 662
14 0 0 8 662
11 0 0 8 662
12 0 0 8 662
13 0 0 8 662
14 0 0 8 662
15 0 0 8 662
16 0 0 8 662
17 0 0 8 662
18 0 0 8 662
19 0 0 8 662
1A 0 0 8 662
1B 0 0 8 662
1C 0 0 8 662
1D 0 0 8 662
1E 0 0 8 662
1F 0 0 8 662
20 0 0 8 662
21 0 0 8 662
22 0 0 8 662
23 0 0 8 662
24 0 0 8 662
25 0 0 8 662
26 0 0 8 662
27 0 0 8 662
28 0 0 8 662
29 0 0 8 662
2A 0 0 8 662
2B 0 0 8 662
2C 0 0 8 662
2D 0 0 8 662
2E 0 0 8 662
2F 0 0 8 662
30 0 0 8 662
31 0 0 8 662
32 0 0 8 662
33 0 0 8 662
34 0 0 8 662
35 0 0 8 662
36 0 0 8 662
37 0 0 8 662
38 0 0 8 662
39 0 0 8 662
3A 0 0 8 662
3B 0 0 8 662
3C 0 0 8 662
3D 0 0 8 662
3E 0 0 8 662
3F 0 0 8 662
40 0 0 8 662
41 0 0 8 662
42 0 0 8 662
43 0 0 8 662
44 0 0 8 662
45 0 0 8 662
46 0 0 8 662
47 0 0 8 662
48 0 0 8 662
49 0 0 8 662
4A 0 0 8 662
4B 0 0 8 662
4C 0 0 8 662
4D 0 0 8 662
4E 0 0 8 662
4F 0 0 8 662
50 0 0 8 662
51 0 0 8 662
52 0 0 8 662
53 0 0 8 662
54 0 0 8 662
55 0 0 8 662
56 0 0 8 662
57 0 0 8 662
58 0 0 8 662
59 0 0 8 662
5A 0 0 8 662
5B 0 0 8 662
5C 0 0 8 662
5D 0 0 8 662
5E 0 0 8 662
5F 0 0 8 662
60 0 0 8 662
61 0 0 8 662
62 0 0 8 662
63 0 0 8 662
64 0 0 8 662
65 0 0 8 662
66 0 0 8 662
67 0 0 8 662
68 0 0 8 662
69 0 0 8 662
6A 0 0 8 662
6B 1 0 8 662
00 0 0 9 800
0A 0 0 9 800
35 0 0 9 800
01 0 0 9 800
02 0 0 9 800
03 0 0 9 800
DE 0 0 9 800
AD 0 0 9 800
BE 0 0 9 800
EF 0 0 9 800
00 0 0 9 800
01 0 0 9 800
08 0 0 9 800
00 0 0 9 800
09 0 0 9 800
0A 0 0 9 800
0B 0 0 9 800
0C 0 0 9 800
0D 0 0 9 800
0E 0 0 9 800
0F 0 0 9 800
10 0 0 9 800
11 0 0 9 800
12 0 0 9 800
13 0 0 9 800
14 0 0 9 800
15 0 0 9 800
16 0 0 9 800
17 0 0 9 800
18 0 0 9 800
19 0 0 9 800
1A 0 0 9 800
1B 0 0 9 800
1C 0 0 9 800
1D 0 0 9 800
1E 0 0 9 800
1F 0 0 9 800
20 0 0 9 800
21 0 0 9 800
22 0 0 9 800
23 0 0 9 800
24 0 0 9 800
25 0 0 9 800
26 0 0 9 800
27 0 0 9 800
28 0 0 9 800
29 0 0 9 800
2A 0 0 9 800
2B 0 0 9 800
2C 0 0 9 800
2D 0 0 9 800
2E 0 0 9 800
2F 0 0 9 800
30 0 0 9 800
31 0 0 9 800
32 0 0 9 800
33 0 0 9 800
34 0 0 9 800
35 0 0 9 800
36 0 0 9 800
37 0 0 9 800
38 0 0 9 800
39 0 0 9 800
3A 0 0 9 800
3B 0 0 9 800
3C 0 0 9 800
3D 0 0 9 800
3E 0 0 9 800
3F 0 0 9 800
40 0 0 9 800
41 0 0 9 800
42 0 0 9 800
43 0 0 9 800
44 0 0 9 800
45 0 0 9 800
46 0 0 9 800
47 0 0 9 800
48 0 0 9 800
49 0 0 9 800
4A 0 0 9 800
4B 0 0 9 800
4C 0 0 9 800
4D 0 0 9 800
4E 0 0 9 800
4F 0 0 9 800
50 0 0 9 800
51 0 0 9 800
52 0 0 9 800
53 0 0 9 800
54 0 0 9 800
55 0 0 9 800
56 0 0 9 800
57 0 0 9 800
58 0 0 9 800
59 0 0 9 800
5A 0 0 9 800
5B 0 0 9 800
5C 0 0 9 800
5D 0 0 9 800
5E 0 0 9 800
5F 0 0 9 800
60 0 0 9 800
61 0 0 9 800
62 0 0 9 800
63 0 0 9 800
64 0 0 9 800
65 0 0 9 800
66 0 0 9 800
67 0 0 9 800
68 0 0 9 800
69 0 0 9 800
6A 0 0 9 800
6B 0 0 9 800
6C 0 0 9 800
6D 0 0 9 800
6E 0 0 9 800
6F 0 0 9 800
70 0 0 9 800
71 0 0 9 800
72 0 0 9 800
73 0 0 9 800
74 0 0 9 800
75 0 0 9 800
76 0 0 9 800
77 0 0 9 800
78 0 0 9 800
79 0 0 9 800
7A 0 0 9 800
7B 0 0 9 800
7C 0 0 9 800
7D 0 0 9 800
7E 0 0 9 800
7F 0 0 9 800
80 0 0 9 800
81 0 0 9 800
82 0 0 9 800
83 0 0 9 800
84 0 0 9 800
85 0 0 9 800
86 0 0 9 800
87 0 0 9 800
88 0 0 9 800
89 0 0 9 800
8A 0 0 9 800
8B 0 0 9 800
8C 0 0 9 800
8D 0 0 9 800
8E 0 0 9 800
8F 0 0 9 800
90 0 0 9 800
91 0 0 9 800
92 0 0 9 800
93 0 0 9 800
94 0 0 9 800
95 0 0 9 800
96 0 0 9 800
97 0 0 9 800
98 0 0 9 800
99 0 0 9 800
9A 0 0 9 800
9B 0 0 9 800
9C 0 0 9 800
9D 0 0 9 800
9E 0 0 9 800
9F 0 0 9 800
A0 0 0 9 800
A1 0 0 9 800
A2 0 0 9 800
A3 0 0 9 800
A4 0 0 9 800
A5 0 0 9 800
A6 0 0 9 800
A7 0 0 9 800
A8 0 0 9 800
A9 0 0 9 800
AA 0 0 9 800
AB 0 0 9 800
AC 0 0 9 800
AD 0 0 9 800
AE 0 0 9 800
AF 0 0 9 800
B0 0 0 9 800
B1 0 0 9 800
B2 0 0 9 800
B3 0 0 9 800
B4 0 0 9 800
B5 0 0 9 800
B6 0 0 9 800
B7 0 0 9 800
B8 0 0 9 800
B9 0 0 9 800
BA 0 0 9 800
BB 0 0 9 800
BC 0 0 9 800
BD 0 0 9 800
BE 0 0 9 800
BF 0 0 9 800
C0 0 0 9 800
C1 0 0 9 800
C2 0 0 9 800
C3 0 0 9 800
C4 0 0 9 800
C5 0 0 9 800
C6 0 0 9 800
C7 0 0 9 800
C8 0 0 9 800
C9 0 0 9 800
CA 0 0 9 800
CB 0 0 9 800
CC 0 0 9 800
CD 0 0 9 800
CE 0 0 9 800
CF 0 0 9 800
D0 0 0 9 800
D1 0 0 9 800
D2 0 0 9 800
D3 0 0 9 800
D4 0 0 9 800
D5 0 0 9 800
D6 0 0 9 800
D7 0 0 9 800
D8 0 0 9 800
D9 0 0 9 800
DA 0 0 9 800
DB 0 0 9 800
DC 0 0 9 800
DD 0 0 9 800
DE 0 0 9 800
DF 0 0 9 800
E0 0 0 9 800
E1 0 0 9 800
E2 0 0 9 800
E3 0 0 9 800
E4 0 0 9 800
E5 0 0 9 800
E6 0 0 9 800
E7 0 0 9 800
E8 0 0 9 800
E9 0 0 9 800
EA 0 0 9 800
EB 0 0 9 800
EC 0 0 9 800
ED 0 0 9 800
EE 0 0 9 800
EF 0 0 9 800
F0 0 0 9 800
F1 0 0 9 800
F2 0 0 9 800
F3 0 0 9 800
F4 0 0 9 800
F5 0 0 9 800
F6 0 0 9 800
F7 0 0 9 800
F8 0 0 9 800
F9 0 0 9 800
FA 0 0 9 800
00 0 0 9 800
01 0 0 9 800
02 0 0 9 800
03 0 0 9 800
04 0 0 9 800
05 0 0 9 800
06 0 0 9 800
07 0 0 9 800
08 0 0 9 800
09 0 0 9 800
0A 0 0 9 800
0B 0 0 9 800
0C 0 0 9 800
0D 0 0 9 800
0E 0 0 9 800
0F 0 0 9 800
10 0 0 9 800
11 0 0 9 800
12 0 0 9 800
13 0 0 9 800
14 0 0 9 800
15 0 0 9 800
16 0 0 9 800
17 0 0 9 800
18 0 0 9 800
19 0 0 9 800
1A 0 0 9 800
1B 0 0 9 800
1C 0 0 9 800
1D 0 0 9 800
1E 0 0 9 800
1F 0 0 9 800
20 0 0 9 800
21 0 0 9 800
22 0 0 9 800
23 0 0 9 800
24 0 0 9 800
25 0 0 9 800
26 0 0 9 800
27 0 0 9 800
28 0 0 9 800
29 0 0 9 800
2A 0 0 9 800
2B 0 0 9 800
2C 0 0 9 800
2D 0 0 9 800
2E 0 0 9 800
2F 0 0 9 800
30 0 0 9 800
31 0 0 9 800
32 0 0 9 800
33 0 0 9 800
34 0 0 9 800
35 0 0 9 800
36 0 0 9 800
37 0 0 9 800
38 0 0 9 800
39 0 0 9 800
3A 0 0 9 800
3B 0 0 9 800
3C 0 0 9 800
3D 0 0 9 800
3E 0 0 9 800
3F 0 0 9 800
40 0 0 9 800
41 0 0 9 800
42 0 0 9 800
43 0 0 9 800
44 0 0 9 800
45 0 0 9 800
46 0 0 9 800
47 0 0 9 800
48 0 0 9 800
49 0 0 9 800
4A 0 0 9 800
4B 0 0 9 800
4C 0 0 9 800
4D 0 0 9 800
4E 0 0 9 800
4F 0 0 9 800
50 0 0 9 800
51 0 0 9 800
52 0 0 9 800
53 0 0 9 800
54 0 0 9 800
55 0 0 9 800
56 0 0 9 800
57 0 0 9 800
58 0 0 9 800
59 0 0 9 800
5A 0 0 9 800
5B 0 0 9 800
5C 0 0 9 800
5D 0 0 9 800
5E 0 0 9 800
5F 0 0 9 800
60 0 0 9 800
61 0 0 9 800
62 0 0 9 800
63 0 0 9 800
64 0 0 9 800
65 0 0 9 800
66 0 0 9 800
67 0 0 9 800
68 0 0 9 800
69 0 0 9 800
6A 0 0 9 800
6B 0 0 9 800
6C 0 0 9 800
6D 0 0 9 800
6E 0 0 9 800
6F 0 0 9 800
70 0 0 9 800
71 0 0 9 800
72 0 0 9 800
73 0 0 9 800
74 0 0 9 800
75 0 0 9 800
76 0 0 9 800
77 0 0 9 800
78 0 0 9 800
79 0 0 9 800
7A 0 0 9 800
7B 0 0 9 800
7C 0 0 9 800
7D 0 0 9 800
7E 0 0 9 800
7F 0 0 9 800
80 0 0 9 800
81 0 0 9 800
82 0 0 9 800
83 0 0 9 800
84 0 0 9 800
85 0 0 9 800
86 0 0 9 800
87 0 0 9 800
88 0 0 9 800
89 0 0 9 800
8A 0 0 9 800
8B 0 0 9 800
8C 0 0 9 800
8D 0 0 9 800
8E 0 0 9 800
8F 0 0 9 800
90 0 0 9 800
91 0 0 9 800
92 0 0 9 800
93 0 0 9 800
94 0 0 9 800
95 0 0 9 800
96 0 0 9 800
97 0 0 9 800
98 0 0 9 800
99 0 0 9 800
9A 0 0 9 800
9B 0 0 9 800
9C 0 0 9 800
9D 0 0 9 800
9E 0 0 9 800
9F 0 0 9 800
A0 0 0 9 800
A1 0 0 9 800
A2 0 0 9 800
A3 0 0 9 800
A4 0 0 9 800
A5 0 0 9 800
A6 0 0 9 800
A7 0 0 9 800
A8 0 0 9 800
A9 0 0 9 800
AA 0 0 9 800
AB 0 0 9 800
AC 0 0 9 800
AD 0 0 9 800
AE 0 0 9 800
AF 0 0 9 800
B0 0 0 9 800
B1 0 0 9 800
B2 0 0 9 800
B3 0 0 9 800
B4 0 0 9 800
B5 0 0 9 800
B6 0 0 9 800
B7 0 0 9 800
B8 0 0 9 800
B9 0 0 9 800
BA 0 0 9 800
BB 0 0 9 800
BC 0 0 9 800
BD 0 0 9 800
BE 0 0 9 800
BF 0 0 9 800
C0 0 0 9 800
C1 0 0 9 800
C2 0 0 9 800
C3 0 0 9 800
C4 0 0 9 800
C5 0 0 9 800
C6 0 0 9 800
C7 0 0 9 800
C8 0 0 9 800
C9 0 0 9 800
CA 0 0 9 800
CB 0 0 9 800
CC 0 0 9 800
CD 0 0 9 800
CE 0 0 9 800
CF 0 0 9 800
D0 0 0 9 800
D1 0 0 9 800
D2 0 0 9 800
D3 0 0 9 800
D4 0 0 9 800
D5 0 0 9 800
D6 0 0 9 800
D7 0 0 9 800
D8 0 0 9 800
D9 0 0 9 800
DA 0 0 9 800
DB 0 0 9 800
DC 0 0 9 800
DD 0 0 9 800
DE 0 0 9 800
DF 0 0 9 800
E0 0 0 9 800
E1 0 0 9 800
E2 0 0 9 800
E3 0 0 9 800
E4 0 0 9 800
E5 0 0 9 800
E6 0 0 9 800
E7 0 0 9 800
E8 0 0 9 800
E9 0 0 9 800
EA 0 0 9 800
EB 0 0 9 800
EC 0 0 9 800
ED 0 0 9 800
EE 0 0 9 800
EF 0 0 9 800
F0 0 0 9 800
F1 0 0 9 800
F2 0 0 9 800
F3 0 0 9 800
F4 0 0 9 800
F5 0 0 9 800
F6 0 0 9 800
F7 0 0 9 800
F8 0 0 9 800
F9 0 0 9 800
FA 0 0 9 800
00 0 0 9 800
01 0 0 9 800
02 0 0 9 800
03 0 0 9 800
04 0 0 9 800
05 0 0 9 800
06 0 0 9 800
07 0 0 9 800
08 0 0 9 800
09 0 0 9 800
0A 0 0 9 800
0B 0 0 9 800
0C 0 0 9 800
0D 0 0 9 800
0E 0 0 9 800
0F 0 0 9 800
10 0 0 9 800
11 0 0 9 800
12 1 1 9 800
00 0 0 10 1350
0A 0 0 10 1350
35 0 0 10 1350
01 0 0 10 1350
02 0 0 10 1350
03 0 0 10 1350
DE 0 0 10 1350
AD 0 0 10 1350
BE 0 0 10 1350
EF 0 0 10 1350
00 0 0 10 1350
01 0 0 10 1350
08 0 0 10 1350
00 0 0 10 1350
0A 0 0 10 1350
0B 0 0 10 1350
0C 0 0 10 1350
0D 0 0 10 1350
0E 0 0 10 1350
0F 0 0 10 1350
10 0 0 10 1350
11 0 0 10 1350
12 0 0 10 1350
13 0 0 10 1350
14 0 0 10 1350
15 0 0 10 1350
16 0 0 10 1350
17 0 0 10 1350
18 0 0 10 1350
19 0 0 10 1350
1A 0 0 10 1350
1B 0 0 10 1350
1C 0 0 10 1350
1D 0 0 10 1350
1E 0 0 10 1350
1F 0 0 10 1350
20 0 0 10 1350
21 0 0 10 1350
22 0 0 10 1350
23 0 0 10 1350
24 0 0 10 1350
25 0 0 10 1350
26 0 0 10 1350
27 0 0 10 1350
28 0 0 10 1350
29 0 0 10 1350
2A 0 0 10 1350
2B 0 0 10 1350
2C 0 0 10 1350
2D 0 0 10 1350
2E 0 0 10 1350
2F 0 0 10 1350
30 0 0 10 1350
31 0 0 10 1350
32 0 0 10 1350
33 0 0 10 1350
34 0 0 10 1350
35 0 0 10 1350
36 0 0 10 1350
37 0 0 10 1350
38 0 0 10 1350
39 0 0 10 1350
3A 0 0 10 1350
3B 0 0 10 1350
3C 0 0 10 1350
3D 0 0 10 1350
3E 0 0 10 1350
3F 0 0 10 1350
40 0 0 10 1350
41 0 0 10 1350
42 0 0 10 1350
43 0 0 10 1350
44 0 0 10 1350
45 0 0 10 1350
46 0 0 10 1350
47 0 0 10 1350
48 0 0 10 1350
49 0 0 10 1350
4A 0 0 10 1350
4B 0 0 10 1350
4C 0 0 10 1350
4D 0 0 10 1350
4E 0 0 10 1350
4F 0 0 10 1350
50 0 0 10 1350
51 0 0 10 1350
52 0 0 10 1350
53 0 0 10 1350
54 0 0 10 1350
55 0 0 10 1350
56 0 0 10 1350
57 0 0 10 1350
58 0 0 10 1350
59 0 0 10 1350
5A 0 0 10 1350
5B 0 0 10 1350
5C 0 0 10 1350
5D 0 0 10 1350
5E 0 0 10 1350
5F 0 0 10 1350
60 0 0 10 1350
61 0 0 10 1350
62 0 0 10 1350
63 0 0 10 1350
64 0 0 10 1350
65 0 0 10 1350
66 0 0 10 1350
67 0 0 10 1350
68 0 0 10 1350
69 0 0 10 1350
6A 0 0 10 1350
6B 0 0 10 1350
6C 0 0 10 1350
6D 0 0 10 1350
6E 0 0 10 1350
6F 0 0 10 1350
70 0 0 10 1350
71 0 0 10 1350
72 0 0 10 1350
73 0 0 10 1350
74 0 0 10 1350
75 0 0 10 1350
76 0 0 10 1350
77 0 0 10 1350
78 0 0 10 1350
79 0 0 10 1350
7A 0 0 10 1350
7B 0 0 10 1350
7C 0 0 10 1350
7D 0 0 10 1350
7E 0 0 10 1350
7F 0 0 10 1350
80 0 0 10 1350
81 0 0 10 1350
82 0 0 10 1350
83 0 0 10 1350
84 0 0 10 1350
85 0 0 10 1350
86 0 0 10 1350
87 0 0 10 1350
88 0 0 10 1350
89 0 0 10 1350
8A 0 0 10 1350
8B 0 0 10 1350
8C 0 0 10 1350
8D 0 0 10 1350
8E 0 0 10 1350
8F 0 0 10 1350
90 0 0 10 1350
91 0 0 10 1350
92 0 0 10 1350
93 0 0 10 1350
94 0 0 10 1350
95 0 0 10 1350
96 0 0 10 1350
97 0 0 10 1350
98 0 0 10 1350
99 0 0 10 1350
9A 0 0 10 1350
9B 0 0 10 1350
9C 0 0 10 1350
9D 0 0 10 1350
9E 0 0 10 1350
9F 0 0 10 1350
A0 0 0 10 1350
A1 0 0 10 1350
A2 0 0 10 1350
A3 0 0 10 1350
A4 0 0 10 1350
A5 0 0 10 1350
A6 0 0 10 1350
A7 0 0 10 1350
A8 0 0 10 1350
A9 0 0 10 1350
AA 0 0 10 1350
AB 0 0 10 1350
AC 0 0 10 1350
AD 0 0 10 1350
AE 0 0 10 1350
AF 0 0 10 1350
B0 0 0 10 1350
B1 0 0 10 1350
B2 0 0 10 1350
B3 0 0 10 1350
B4 0 0 10 1350
B5 0 0 10 1350
B6 0 0 10 1350
B7 0 0 10 1350
B8 0 0 10 1350
B9 0 0 10 1350
BA 0 0 10 1350
BB 0 0 10 1350
BC 0 0 10 1350
BD 0 0 10 1350
BE 0 0 10 1350
BF 0 0 10 1350
C0 0 0 10 1350
C1 0 0 10 1350
C2 0 0 10 1350
C3 0 0 10 1350
