# data last user frame sfdCycle
01 0 0 9 592
08 0 0 9 592
00 0 0 9 592
09 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 0 0 9 592
00 1 1 9 592
00 0 0 10 665
0A 0 0 10 665
35 0 0 10 665
01 0 0 10 665
02 0 0 10 665
03 0 0 10 665
DE 0 0 10 665
AD 0 0 10 665
BE 0 0 10 665
EF 0 0 10 665
00 0 0 10 665
01 0 0 10 665
08 0 0 10 665
00 0 0 10 665
0A 0 0 10 665
0B 0 0 10 665
0C 0 0 10 665
0D 0 0 10 665
0E 0 0 10 665
0F 0 0 10 665
10 0 0 10 665
11 0 0 10 665
12 0 0 10 665
13 0 0 10 665
14 0 0 10 665
15 0 0 10 665
16 0 0 10 665
17 0 0 10 665
18 0 0 10 665
19 0 0 10 665
1A 0 0 10 665
1B 0 0 10 665
1C 0 0 10 665
1D 0 0 10 665
1E 0 0 10 665
1F 0 0 10 665
20 0 0 10 665
21 0 0 10 665
22 0 0 10 665
23 0 0 10 665
24 0 0 10 665
25 0 0 10 665
26 0 0 10 665
27 0 0 10 665
28 0 0 10 665
29 0 0 10 665
2A 0 0 10 665
2B 0 0 10 665
2C 0 0 10 665
2D 0 0 10 665
2E 0 0 10 665
2F 0 0 10 665
30 0 0 10 665
31 0 0 10 665
32 0 0 10 665
33 0 0 10 665
34 0 0 10 665
35 0 0 10 665
36 0 0 10 665
37 1 1 10 665
00 0 0 11 738
0A 0 0 11 738
35 0 0 11 738
01 0 0 11 738
02 0 0 11 738
03 0 0 11 738
DE 0 0 11 738
AD 0 0 11 738
BE 0 0 11 738
EF 0 0 11 738
00 0 0 11 738
01 0 0 11 738
08 0 0 11 738
00 0 0 11 738
0B 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 0 0 11 738
00 1 1 11 738
00 0 0 12 811
0A 0 0 12 811
35 0 0 12 811
01 0 0 12 811
02 0 0 12 811
03 0 0 12 811
DE 0 0 12 811
AD 0 0 12 811
BE 0 0 12 811
EF 0 0 12 811
00 0 0 12 811
01 0 0 12 811
08 0 0 12 811
00 0 0 12 811
0C 0 0 12 811
0D 0 0 12 811
0E 0 0 12 811
0F 0 0 12 811
10 0 0 12 811
11 0 0 12 811
12 0 0 12 811
13 0 0 12 811
14 0 0 12 811
15 0 0 12 811
16 0 0 12 811
17 0 0 12 811
18 0 0 12 811
19 0 0 12 811
1A 0 0 12 811
1B 0 0 12 811
1C 0 0 12 811
1D 0 0 12 811
1E 0 0 12 811
1F 0 0 12 811
20 0 0 12 811
21 0 0 12 811
22 0 0 12 811
23 0 0 12 811
24 0 0 12 811
25 0 0 12 811
26 0 0 12 811
27 0 0 12 811
28 0 0 12 811
29 0 0 12 811
2A 0 0 12 811
2B 0 0 12 811
2C 0 0 12 811
2D 0 0 12 811
2E 0 0 12 811
2F 0 0 12 811
30 0 0 12 811
31 0 0 12 811
32 0 0 12 811
33 0 0 12 811
34 0 0 12 811
35 0 0 12 811
36 0 0 12 811
37 0 0 12 811
38 0 0 12 811
39 1 1 12 811
00 0 0 13 884
0A 0 0 13 884
35 0 0 13 884
01 0 0 13 884
02 0 0 13 884
03 0 0 13 884
DE 0 0 13 884
AD 0 0 13 884
BE 0 0 13 884
EF 0 0 13 884
00 0 0 13 884
01 0 0 13 884
08 0 0 13 884
00 0 0 13 884
0D 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 0 0 13 884
00 1 1 13 884
00 0 0 14 957
0A 0 0 14 957
35 0 0 14 957
01 0 0 14 957
02 0 0 14 957
03 0 0 14 957
DE 0 0 14 957
AD 0 0 14 957
BE 0 0 14 957
EF 0 0 14 957
00 0 0 14 957
01 0 0 14 957
08 0 0 14 957
00 0 0 14 957
0E 0 0 14 957
0F 0 0 14 957
10 0 0 14 957
11 0 0 14 957
12 0 0 14 957
13 0 0 14 957
14 0 0 14 957
15 0 0 14 957
16 0 0 14 957
17 0 0 14 957
18 0 0 14 957
19 0 0 14 957
1A 0 0 14 957
1B 0 0 14 957
1C 0 0 14 957
1D 0 0 14 957
1E 0 0 14 957
1F 0 0 14 957
20 0 0 14 957
21 0 0 14 957
22 0 0 14 957
23 0 0 14 957
24 0 0 14 957
25 0 0 14 957
26 0 0 14 957
27 0 0 14 957
28 0 0 14 957
29 0 0 14 957
2A 0 0 14 957
2B 0 0 14 957
2C 0 0 14 957
2D 0 0 14 957
2E 0 0 14 957
2F 0 0 14 957
30 0 0 14 957
31 0 0 14 957
32 0 0 14 957
33 0 0 14 957
34 0 0 14 957
35 0 0 14 957
36 0 0 14 957
37 0 0 14 957
38 0 0 14 957
39 0 0 14 957
3A 0 0 14 957
3B 1 1 14 957
00 0 0 15 1030
0A 0 0 15 1030
35 0 0 15 1030
01 0 0 15 1030
02 0 0 15 1030
03 0 0 15 1030
DE 0 0 15 1030
AD 0 0 15 1030
BE 0 0 15 1030
EF 0 0 15 1030
00 0 0 15 1030
01 0 0 15 1030
08 0 0 15 1030
00 0 0 15 1030
0F 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 0 0 15 1030
00 1 1 15 1030
00 0 0 16 1103
0A 0 0 16 1103
35 0 0 16 1103
01 0 0 16 1103
02 0 0 16 1103
03 0 0 16 1103
DE 0 0 16 1103
AD 0 0 16 1103
BE 0 0 16 1103
EF 0 0 16 1103
00 0 0 16 1103
01 0 0 16 1103
08 0 0 16 1103
00 0 0 16 1103
10 0 0 16 1103
11 0 0 16 1103
12 0 0 16 1103
13 0 0 16 1103
14 0 0 16 1103
15 0 0 16 1103
16 0 0 16 1103
17 0 0 16 1103
18 0 0 16 1103
19 0 0 16 1103
1A 0 0 16 1103
1B 0 0 16 1103
1C 0 0 16 1103
1D 0 0 16 1103
1E 0 0 16 1103
1F 0 0 16 1103
20 0 0 16 1103
21 0 0 16 1103
22 0 0 16 1103
23 0 0 16 1103
24 0 0 16 1103
25 0 0 16 1103
26 0 0 16 1103
27 0 0 16 1103
28 0 0 16 1103
29 0 0 16 1103
2A 0 0 16 1103
2B 0 0 16 1103
2C 0 0 16 1103
2D 0 0 16 1103
2E 0 0 16 1103
2F 0 0 16 1103
30 0 0 16 1103
31 0 0 16 1103
32 0 0 16 1103
33 0 0 16 1103
34 0 0 16 1103
35 0 0 16 1103
36 0 0 16 1103
37 0 0 16 1103
38 0 0 16 1103
39 0 0 16 1103
3A 0 0 16 1103
3B 0 0 16 1103
3C 0 0 16 1103
3D 1 1 16 1103
00 0 0 17 1176
0A 0 0 17 1176
35 0 0 17 1176
01 0 0 17 1176
02 0 0 17 1176
03 0 0 17 1176
DE 0 0 17 1176
AD 0 0 17 1176
BE 0 0 17 1176
EF 0 0 17 1176
00 0 0 17 1176
01 0 0 17 1176
08 0 0 17 1176
00 0 0 17 1176
11 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 0 0 17 1176
00 1 1 17 1176
00 0 0 18 1249
0A 0 0 18 1249
35 0 0 18 1249
01 0 0 18 1249
02 0 0 18 1249
03 0 0 18 1249
DE 0 0 18 1249
AD 0 0 18 1249
BE 0 0 18 1249
EF 0 0 18 1249
00 0 0 18 1249
01 0 0 18 1249
08 0 0 18 1249
00 0 0 18 1249
12 0 0 18 1249
13 0 0 18 1249
14 0 0 18 1249
15 0 0 18 1249
16 0 0 18 1249
17 0 0 18 1249
18 0 0 18 1249
19 0 0 18 1249
1A 0 0 18 1249
1B 0 0 18 1249
1C 0 0 18 1249
1D 0 0 18 1249
1E 0 0 18 1249
1F 0 0 18 1249
20 0 0 18 1249
21 0 0 18 1249
22 0 0 18 1249
23 0 0 18 1249
24 0 0 18 1249
25 0 0 18 1249
26 0 0 18 1249
27 0 0 18 1249
28 0 0 18 1249
29 0 0 18 1249
2A 0 0 18 1249
2B 0 0 18 1249
2C 0 0 18 1249
2D 0 0 18 1249
2E 0 0 18 1249
2F 0 0 18 1249
30 0 0 18 1249
31 0 0 18 1249
32 0 0 18 1249
33 0 0 18 1249
34 0 0 18 1249
35 0 0 18 1249
36 0 0 18 1249
37 0 0 18 1249
38 0 0 18 1249
39 0 0 18 1249
3A 0 0 18 1249
3B 0 0 18 1249
3C 0 0 18 1249
3D 0 0 18 1249
3E 0 0 18 1249
3F 1 1 18 1249
00 0 0 19 1322
0A 0 0 19 1322
35 0 0 19 1322
01 0 0 19 1322
02 0 0 19 1322
03 0 0 19 1322
DE 0 0 19 1322
AD 0 0 19 1322
BE 0 0 19 1322
EF 0 0 19 1322
00 0 0 19 1322
01 0 0 19 1322
08 0 0 19 1322
00 0 0 19 1322
13 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 0 0 19 1322
00 1 1 19 1322
00 0 0 20 1395
0A 0 0 20 1395
35 0 0 20 1395
01 0 0 20 1395
02 0 0 20 1395
03 0 0 20 1395
DE 0 0 20 1395
AD 0 0 20 1395
BE 0 0 20 1395
EF 0 0 20 1395
00 0 0 20 1395
01 0 0 20 1395
08 0 0 20 1395
00 0 0 20 1395
14 0 0 20 1395
15 0 0 20 1395
16 0 0 20 1395
17 0 0 20 1395
18 0 0 20 1395
19 0 0 20 1395
1A 0 0 20 1395
1B 0 0 20 1395
1C 0 0 20 1395
1D 0 0 20 1395
1E 0 0 20 1395
1F 0 0 20 1395
20 0 0 20 1395
21 0 0 20 1395
22 0 0 20 1395
23 0 0 20 1395
24 0 0 20 1395
25 0 0 20 1395
26 0 0 20 1395
27 0 0 20 1395
28 0 0 20 1395
29 0 0 20 1395
2A 0 0 20 1395
2B 0 0 20 1395
2C 0 0 20 1395
2D 0 0 20 1395
2E 0 0 20 1395
2F 0 0 20 1395
30 0 0 20 1395
31 0 0 20 1395
32 0 0 20 1395
33 0 0 20 1395
34 0 0 20 1395
35 0 0 20 1395
36 0 0 20 1395
37 0 0 20 1395
38 0 0 20 1395
39 0 0 20 1395
3A 0 0 20 1395
3B 0 0 20 1395
3C 0 0 20 1395
3D 0 0 20 1395
3E 0 0 20 1395
3F 0 0 20 1395
40 0 0 20 1395
41 1 1 20 1395
00 0 0 21 1468
0A 0 0 21 1468
35 0 0 21 1468
01 0 0 21 1468
02 0 0 21 1468
03 0 0 21 1468
DE 0 0 21 1468
AD 0 0 21 1468
BE 0 0 21 1468
EF 0 0 21 1468
00 0 0 21 1468
01 0 0 21 1468
08 0 0 21 1468
00 0 0 21 1468
15 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 0 0 21 1468
00 1 1 21 1468
00 0 0 22 1541
0A 0 0 22 1541
35 0 0 22 1541
01 0 0 22 1541
02 0 0 22 1541
03 0 0 22 1541
DE 0 0 22 1541
AD 0 0 22 1541
BE 0 0 22 1541
EF 0 0 22 1541
00 0 0 22 1541
01 0 0 22 1541
08 0 0 22 1541
00 0 0 22 1541
16 0 0 22 1541
17 0 0 22 1541
18 0 0 22 1541
19 0 0 22 1541
1A 0 0 22 1541
1B 0 0 22 1541
1C 0 0 22 1541
1D 0 0 22 1541
1E 0 0 22 1541
1F 0 0 22 1541
20 0 0 22 1541
21 0 0 22 1541
22 0 0 22 1541
23 0 0 22 1541
24 0 0 22 1541
25 0 0 22 1541
26 0 0 22 1541
27 0 0 22 1541
28 0 0 22 1541
29 0 0 22 1541
2A 0 0 22 1541
2B 0 0 22 1541
2C 0 0 22 1541
2D 0 0 22 1541
2E 0 0 22 1541
2F 0 0 22 1541
30 0 0 22 1541
31 0 0 22 1541
32 0 0 22 1541
33 0 0 22 1541
34 0 0 22 1541
35 0 0 22 1541
36 0 0 22 1541
37 0 0 22 1541
38 0 0 22 1541
39 0 0 22 1541
3A 0 0 22 1541
3B 0 0 22 1541
3C 0 0 22 1541
3D 0 0 22 1541
3E 0 0 22 1541
3F 0 0 22 1541
40 0 0 22 1541
41 0 0 22 1541
42 0 0 22 1541
