# data last user frame sfdCycle
1B 0 0 9 758
1C 0 0 9 758
1D 0 0 9 758
1E 0 0 9 758
1F 0 0 9 758
20 0 0 9 758
21 0 0 9 758
22 0 0 9 758
23 0 0 9 758
24 0 0 9 758
25 0 0 9 758
26 0 0 9 758
27 0 0 9 758
28 0 0 9 758
29 0 0 9 758
2A 0 0 9 758
2B 0 0 9 758
2C 0 0 9 758
2D 0 0 9 758
2E 0 0 9 758
2F 0 0 9 758
30 0 0 9 758
31 0 0 9 758
32 0 0 9 758
33 0 0 9 758
34 0 0 9 758
35 0 0 9 758
36 0 0 9 758
37 0 0 9 758
38 0 0 9 758
39 0 0 9 758
3A 0 0 9 758
3B 0 0 9 758
3C 0 0 9 758
3D 0 0 9 758
3E 0 0 9 758
3F 0 0 9 758
40 0 0 9 758
41 0 0 9 758
42 0 0 9 758
43 0 0 9 758
44 0 0 9 758
45 0 0 9 758
46 0 0 9 758
47 0 0 9 758
48 0 0 9 758
49 0 0 9 758
4A 0 0 9 758
4B 0 0 9 758
4C 0 0 9 758
4D 0 0 9 758
4E 0 0 9 758
4F 0 0 9 758
50 0 0 9 758
51 0 0 9 758
52 0 0 9 758
53 0 0 9 758
54 0 0 9 758
55 0 0 9 758
56 0 0 9 758
57 0 0 9 758
58 0 0 9 758
59 0 0 9 758
5A 0 0 9 758
5B 0 0 9 758
5C 0 0 9 758
5D 0 0 9 758
5E 0 0 9 758
5F 0 0 9 758
60 0 0 9 758
61 0 0 9 758
62 0 0 9 758
63 0 0 9 758
64 0 0 9 758
65 0 0 9 758
66 0 0 9 758
67 0 0 9 758
68 0 0 9 758
69 0 0 9 758
6A 0 0 9 758
6B 0 0 9 758
6C 0 0 9 758
6D 0 0 9 758
6E 0 0 9 758
6F 0 0 9 758
70 0 0 9 758
71 0 0 9 758
72 0 0 9 758
73 0 0 9 758
74 0 0 9 758
75 0 0 9 758
76 0 0 9 758
77 0 0 9 758
78 0 0 9 758
79 0 0 9 758
7A 0 0 9 758
7B 0 0 9 758
7C 0 0 9 758
7D 0 0 9 758
7E 0 0 9 758
7F 0 0 9 758
80 0 0 9 758
81 0 0 9 758
82 0 0 9 758
83 0 0 9 758
84 0 0 9 758
85 0 0 9 758
86 0 0 9 758
87 0 0 9 758
88 0 0 9 758
89 0 0 9 758
8A 0 0 9 758
8B 0 0 9 758
8C 0 0 9 758
8D 0 0 9 758
8E 0 0 9 758
8F 0 0 9 758
90 0 0 9 758
91 0 0 9 758
92 0 0 9 758
93 0 0 9 758
94 0 0 9 758
95 0 0 9 758
96 0 0 9 758
97 0 0 9 758
98 0 0 9 758
99 0 0 9 758
9A 0 0 9 758
9B 0 0 9 758
9C 0 0 9 758
9D 0 0 9 758
9E 0 0 9 758
9F 0 0 9 758
A0 0 0 9 758
A1 0 0 9 758
A2 0 0 9 758
A3 0 0 9 758
A4 0 0 9 758
A5 0 0 9 758
A6 0 0 9 758
A7 0 0 9 758
A8 0 0 9 758
A9 0 0 9 758
AA 0 0 9 758
AB 0 0 9 758
AC 0 0 9 758
AD 0 0 9 758
AE 0 0 9 758
AF 0 0 9 758
B0 0 0 9 758
B1 0 0 9 758
B2 0 0 9 758
B3 0 0 9 758
B4 0 0 9 758
B5 0 0 9 758
B6 0 0 9 758
B7 0 0 9 758
B8 0 0 9 758
B9 0 0 9 758
BA 0 0 9 758
BB 0 0 9 758
BC 0 0 9 758
BD 0 0 9 758
BE 0 0 9 758
BF 0 0 9 758
C0 0 0 9 758
C1 0 0 9 758
C2 0 0 9 758
C3 0 0 9 758
C4 0 0 9 758
C5 0 0 9 758
C6 0 0 9 758
C7 0 0 9 758
C8 0 0 9 758
C9 0 0 9 758
CA 0 0 9 758
CB 0 0 9 758
CC 0 0 9 758
CD 0 0 9 758
CE 0 0 9 758
CF 0 0 9 758
D0 0 0 9 758
D1 0 0 9 758
D2 0 0 9 758
D3 0 0 9 758
D4 0 0 9 758
D5 0 0 9 758
D6 0 0 9 758
D7 0 0 9 758
D8 0 0 9 758
D9 0 0 9 758
DA 0 0 9 758
DB 0 0 9 758
DC 0 0 9 758
DD 0 0 9 758
DE 0 0 9 758
DF 0 0 9 758
E0 0 0 9 758
E1 0 0 9 758
E2 0 0 9 758
E3 0 0 9 758
E4 0 0 9 758
E5 0 0 9 758
E6 0 0 9 758
E7 0 0 9 758
E8 0 0 9 758
E9 0 0 9 758
EA 0 0 9 758
EB 0 0 9 758
EC 0 0 9 758
ED 0 0 9 758
EE 0 0 9 758
EF 0 0 9 758
F0 0 0 9 758
F1 0 0 9 758
F2 0 0 9 758
F3 0 0 9 758
F4 0 0 9 758
F5 0 0 9 758
F6 0 0 9 758
F7 0 0 9 758
F8 0 0 9 758
F9 0 0 9 758
FA 0 0 9 758
00 0 0 9 758
01 0 0 9 758
02 0 0 9 758
03 0 0 9 758
04 0 0 9 758
05 0 0 9 758
06 0 0 9 758
07 0 0 9 758
08 0 0 9 758
09 0 0 9 758
0A 0 0 9 758
0B 0 0 9 758
0C 0 0 9 758
0D 0 0 9 758
0E 0 0 9 758
0F 0 0 9 758
10 0 0 9 758
11 0 0 9 758
12 1 1 9 758
00 0 0 10 1307
0A 0 0 10 1307
35 0 0 10 1307
01 0 0 10 1307
02 0 0 10 1307
03 0 0 10 1307
DE 0 0 10 1307
AD 0 0 10 1307
BE 0 0 10 1307
EF 0 0 10 1307
00 0 0 10 1307
01 0 0 10 1307
08 0 0 10 1307
00 0 0 10 1307
0A 0 0 10 1307
0B 0 0 10 1307
0C 0 0 10 1307
0D 0 0 10 1307
0E 0 0 10 1307
0F 0 0 10 1307
10 0 0 10 1307
11 0 0 10 1307
12 0 0 10 1307
13 0 0 10 1307
14 0 0 10 1307
15 0 0 10 1307
16 0 0 10 1307
17 0 0 10 1307
18 0 0 10 1307
19 0 0 10 1307
1A 0 0 10 1307
1B 0 0 10 1307
1C 0 0 10 1307
1D 0 0 10 1307
1E 0 0 10 1307
1F 0 0 10 1307
20 0 0 10 1307
21 0 0 10 1307
22 0 0 10 1307
23 0 0 10 1307
24 0 0 10 1307
25 0 0 10 1307
26 0 0 10 1307
27 0 0 10 1307
28 0 0 10 1307
29 0 0 10 1307
2A 0 0 10 1307
2B 0 0 10 1307
2C 0 0 10 1307
2D 0 0 10 1307
2E 0 0 10 1307
2F 0 0 10 1307
30 0 0 10 1307
31 0 0 10 1307
32 0 0 10 1307
33 0 0 10 1307
34 0 0 10 1307
35 0 0 10 1307
36 0 0 10 1307
37 0 0 10 1307
38 0 0 10 1307
39 0 0 10 1307
3A 0 0 10 1307
3B 0 0 10 1307
3C 0 0 10 1307
3D 0 0 10 1307
3E 0 0 10 1307
3F 0 0 10 1307
40 0 0 10 1307
41 0 0 10 1307
42 0 0 10 1307
43 0 0 10 1307
44 0 0 10 1307
45 0 0 10 1307
46 0 0 10 1307
47 0 0 10 1307
48 0 0 10 1307
49 0 0 10 1307
4A 0 0 10 1307
4B 0 0 10 1307
4C 0 0 10 1307
4D 0 0 10 1307
4E 0 0 10 1307
4F 0 0 10 1307
50 0 0 10 1307
51 0 0 10 1307
52 0 0 10 1307
53 0 0 10 1307
54 0 0 10 1307
55 0 0 10 1307
56 0 0 10 1307
57 0 0 10 1307
58 0 0 10 1307
59 0 0 10 1307
5A 0 0 10 1307
5B 0 0 10 1307
5C 0 0 10 1307
5D 0 0 10 1307
5E 0 0 10 1307
5F 0 0 10 1307
60 0 0 10 1307
61 0 0 10 1307
62 0 0 10 1307
63 0 0 10 1307
64 0 0 10 1307
65 0 0 10 1307
66 0 0 10 1307
67 0 0 10 1307
68 0 0 10 1307
69 0 0 10 1307
6A 0 0 10 1307
6B 0 0 10 1307
6C 0 0 10 1307
6D 0 0 10 1307
6E 0 0 10 1307
6F 0 0 10 1307
70 0 0 10 1307
71 0 0 10 1307
72 0 0 10 1307
73 0 0 10 1307
74 0 0 10 1307
75 0 0 10 1307
76 0 0 10 1307
77 0 0 10 1307
78 0 0 10 1307
79 0 0 10 1307
7A 0 0 10 1307
7B 0 0 10 1307
7C 0 0 10 1307
7D 0 0 10 1307
7E 0 0 10 1307
7F 0 0 10 1307
80 0 0 10 1307
81 0 0 10 1307
82 0 0 10 1307
83 0 0 10 1307
84 0 0 10 1307
85 0 0 10 1307
86 0 0 10 1307
87 0 0 10 1307
88 0 0 10 1307
89 0 0 10 1307
8A 0 0 10 1307
8B 0 0 10 1307
8C 0 0 10 1307
8D 0 0 10 1307
8E 0 0 10 1307
8F 0 0 10 1307
90 0 0 10 1307
91 0 0 10 1307
92 0 0 10 1307
93 0 0 10 1307
94 0 0 10 1307
95 0 0 10 1307
96 0 0 10 1307
97 0 0 10 1307
98 0 0 10 1307
99 0 0 10 1307
9A 0 0 10 1307
9B 0 0 10 1307
9C 0 0 10 1307
9D 0 0 10 1307
9E 0 0 10 1307
9F 0 0 10 1307
A0 0 0 10 1307
A1 0 0 10 1307
A2 0 0 10 1307
A3 0 0 10 1307
A4 0 0 10 1307
A5 0 0 10 1307
A6 0 0 10 1307
A7 0 0 10 1307
A8 0 0 10 1307
A9 0 0 10 1307
AA 0 0 10 1307
AB 0 0 10 1307
AC 0 0 10 1307
AD 0 0 10 1307
AE 0 0 10 1307
AF 0 0 10 1307
B0 0 0 10 1307
B1 0 0 10 1307
B2 0 0 10 1307
B3 0 0 10 1307
B4 0 0 10 1307
B5 0 0 10 1307
B6 0 0 10 1307
B7 0 0 10 1307
B8 0 0 10 1307
B9 0 0 10 1307
BA 0 0 10 1307
BB 0 0 10 1307
BC 0 0 10 1307
BD 0 0 10 1307
BE 0 0 10 1307
BF 0 0 10 1307
C0 0 0 10 1307
C1 0 0 10 1307
C2 0 0 10 1307
C3 0 0 10 1307
